titleId,gameTitle,platform_source,region_source,url,contentId,has_content_id,platform,distribution,content_type,unlock_model,unlock_group
NPUA70059,Fat Princess Demo,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA70059_00/OmO2IN1avjdrxY9SyGbAlk3Apm4151f8e4Jn7aM4bwUfskCRq4jwJ17j0doD4ELsJcj5QGv3gp1nUciOhHFLVG4LtlRhSOqBu0t11.pkg,,NO,PSP,PSN,DEMO,NONE,
NPUA70098,Flower Demo,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA70098_00/67xLJO1Exp1BlJKyBapP17RJA2OsD9YSik4xFwqmPqkb29vj4bwvhJQsjlqXoRcVGhkCP5CYkNISARVwBY6l78caOKAIExDa1xRqg.pkg,,NO,PSP,PSN,DEMO,NONE,
NPJA90134,Flowery Demo,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA90134_00/1pPx5RQxSO5aoTa5BJGU6C8iclmhdaErL1EuUJSHTSCwKsSWGoXyIabWPTpmGvIGDg0lxViEPd96NbNHoQG9EbJLXlH9iFTV7cYWQ.pkg,,NO,PSP,PSN,DEMO,NONE,
NPUA70002,Folklore PlayStation Underground Demo,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA70002_00/tIfCPc9eXra9TpXnwnkrRXwdhUXDTsBvWf1y28TbTBIsBeJjHLxvBkaSFKdJqC0lyDQTSTXOCcU6MfvXPQwh9THCpnFiQnexca43i.pkg,,NO,PSP,PSN,DEMO,NONE,
NPUA70001,Folklore Sneak Preview Demo,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA70001_00/mm05O0TudWaJHeULv2aC8JCNVNGh7rhvoIH5gABnSefKdH0LBadM0Sf9Bdd0hOlRAyEyD46x6SXfPT3EpoQPnCDFiaJiN8OR0Yh3R.pkg,,NO,PSP,PSN,DEMO,NONE,
NPJA90031,Folks Soul Demo,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA90031_00/CYmQngUKvfvLkBtgAWaJ1Lqr9WxiMGR3HjjkGbVYpSp5bXmiw7n8fHFTRLxiYVtSiHgFpT6qQifaaVCOAJM8QQ3mwy4X8clMOvTE6.pkg,,NO,PSP,PSN,DEMO,NONE,
NPUA80026,Genji: Days of the Blade Demo,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80026_00/1mdP0xUOeyTJqN5XerNlQkxM0wfo3GN69tcr5n19WxB7RJ6TJ48VGvdxA6RpYH0E60ltTse5Y1p3NiaQXMW4F1GegksTW1VoFRumX.pkg,,NO,PSP,PSN,DEMO,NONE,
NPUA80022,Go Puzzle Demo,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80022_00/qu1EGPAX4hiiNicqqa4QqOLFSibpMgS8x8prxKGAOvE9OoGpUPFqFfYxPP5ToKL8M93xnCvih2IlU9oyqPcELOFb1SF68aeG5SV27.pkg,,NO,PSP,PSN,DEMO,NONE,
NPJA00003,Go Puzzle Demo,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA00003_00/Rq7qG8jlF0kgkcLo5V87Kvo5XwT6egDx9pABYkcj60Vu9r3e32nwrUwWJYtRp5wPwueSfptKymCjgahSHtpx6sNIOKnkjR4gXxTIl.pkg,,NO,PSP,PSN,DEMO,NONE,
NPUA80011,Go Sudoku Demo,Demo,US,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80011_00/qIdxQemidtF97Ai2LaYavuDAA71gdBaSdBlI5cgcaCROBv5PKXJGqy8FHVLE1FLxD7UPUelcdB97UBGrw10Y08kv0k5WdHL3gmu0q.pkg,,NO,PSP,PSN,DEMO,NONE,
NPJA90174,God of War 12 Demo,Demo,JP,http://zeus.dl.playstation.net/cdn/JP9000/NPJA90174_00/MucwlfoVmVCiHgPfwasTgqEisVihYIQRiqyMfDjHpMNNJPwPLkEDixmZruwdZycrwZBoBXxuOrDTQLmpahOISgyLXQBnpGeGxBJGR.pkg,JP9000-NPJA90174_00-0000000000000000,YES,PSP,PSN,DEMO,NONE,
