content_id,title_id,platform,distribution,content_type,store,store_region,region
EP4008-PPSA01363_00-WRC9SIEEDLC00004,PPSA01363,PS5,PSN,DLC,EP4008,EP,PS5
EP4356-PPSA01599_00-RIDE4DLC00000000,PPSA01599,PS5,PSN,DLC,EP4356,EP,PS5
EP4356-PPSA01599_00-RIDE4DLC01000000,PPSA01599,PS5,PSN,DLC,EP4356,EP,PS5
EP4356-PPSA01599_00-RIDE4DLC02000000,PPSA01599,PS5,PSN,DLC,EP4356,EP,PS5
EP4356-PPSA01599_00-RIDE4DLC03000000,PPSA01599,PS5,PSN,DLC,EP4356,EP,PS5
EP4356-PPSA01599_00-RIDE4DLC04000000,PPSA01599,PS5,PSN,DLC,EP4356,EP,PS5
EP4356-PPSA01599_00-RIDE4DLC05000000,PPSA01599,PS5,PSN,DLC,EP4356,EP,PS5
EP4356-PPSA01599_00-RIDE4DLC06000000,PPSA01599,PS5,PSN,DLC,EP4356,EP,PS5
EP4356-PPSA01599_00-RIDE4DLC07000000,PPSA01599,PS5,PSN,DLC,EP4356,EP,PS5
EP4356-PPSA01599_00-RIDE4DLC08000000,PPSA01599,PS5,PSN,DLC,EP4356,EP,PS5
EP4356-PPSA01599_00-RIDE4DLC31000000,PPSA01599,PS5,PSN,DLC,EP4356,EP,PS5
EP4908-PPSA01908_00-SEASONPASS000000,PPSA01908,PS5,PSN,DLC,EP4908,EP,PS5
