title_id,game_title,region,version,url,content_id,platform,distribution,content_type
SCED51562,Official PlayStation 2 Magazine Demo 36,EU,1.00,,SCED-51562,PS2,DISC,GAME
SCED51563,Official PlayStation 2 Magazine Demo 37,EU,1.00,,SCED-51563,PS2,DISC,GAME
SCED51565,Official PlayStation 2 Magazine Demo 40,EU,1.00,,SCED-51565,PS2,DISC,GAME
SCED51566,Official PlayStation 2 Magazine Demo 31,EU,1.00,,SCED-51566,PS2,DISC,GAME
SCED51567,Official PlayStation 2 Magazine Demo 32,EU,1.00,,SCED-51567,PS2,DISC,GAME
SCED51568,Official PlayStation 2 Magazine Demo 33,EU,1.00,,SCED-51568,PS2,DISC,GAME
SCED51569,Official PlayStation 2 Magazine Demo 34,EU,1.00,,SCED-51569,PS2,DISC,GAME
SCED51570,Official PlayStation 2 Magazine Demo 35,EU,1.00,,SCED-51570,PS2,DISC,GAME
SCED51571,Official PlayStation 2 Magazine Demo 36,EU,1.00,,SCED-51571,PS2,DISC,GAME
SCED51572,Official PlayStation 2 Magazine Demo 37,EU,1.00,,SCED-51572,PS2,DISC,GAME
SCED51573,Official PlayStation 2 Magazine Demo 38,EU,1.00,,SCED-51573,PS2,DISC,GAME
SCED51575,Official PlayStation 2 Magazine 13-2003,EU,1.00,,SCED-51575,PS2,DISC,GAME
SCED51591,PlayStation 2 Official Demo Disc Edition Pour Revendeurs #5,EU,1.00,,SCED-51591,PS2,DISC,GAME
SCED51596,Selector Demo 06,EU,1.00,,SCED-51596,PS2,DISC,GAME
SCED51597,Selector Demo 07,EU,1.00,,SCED-51597,PS2,DISC,GAME
SCED51598,Selector Demo 08,EU,1.00,,SCED-51598,PS2,DISC,GAME
SCED51601,Shinobi,EU,1.00,,SCED-51601,PS2,DISC,GAME
SCED51632,WRC II Extreme - Special Demo,EU,1.00,,SCED-51632,PS2,DISC,GAME
SCED51643,Tango - Game On Demo Disc 2,EU,1.00,,SCED-51643,PS2,DISC,GAME
SCED51644,Tango - Game On Demo Disc 3,EU,1.00,,SCED-51644,PS2,DISC,GAME
SCED51652,Magazine Ufficiale PlayStation 2 Demo Italia 04-03,EU,1.00,,SCED-51652,PS2,DISC,GAME
SCED51657,PlayStation 2 Revista Oficial - Portugal 9,EU,1.00,,SCED-51657,PS2,DISC,GAME
SCED51669,MotoGP 3,EU,1.00,,SCED-51669,PS2,DISC,GAME
SCED51683,Selector Demo 05,EU,1.00,,SCED-51683,PS2,DISC,GAME
SCED51692,SOCOM - U.S. Navy SEALs,EU,1.00,,SCED-51692,PS2,DISC,GAME
SCED51700,Jak II - Renegade,EU,1.00,,SCED-51700,PS2,DISC,GAME
SCED51728,EverQuest - Online Adventures,EU,1.00,,SCED-51728,PS2,DISC,GAME
SCED51752,Magazine Ufficiale PlayStation 2 Demo Italia 06-03,EU,1.00,,SCED-51752,PS2,DISC,GAME
SCED51779,EyeToy - Play,EU,1.00,,SCED-51779,PS2,DISC,GAME
SCED51836,Magazine Ufficiale PlayStation 2 Demo Italia 07-03,EU,1.00,,SCED-51836,PS2,DISC,GAME
SCED51880,Magazine Ufficiale PlayStation 2 Demo Italia 08-03,EU,1.00,,SCED-51880,PS2,DISC,GAME
SCED51894,Magazine Ufficiale PlayStation 2 Demo Italia 09-03,EU,1.00,,SCED-51894,PS2,DISC,GAME
SCED51899,PlayStation Experience,EU,1.00,,SCED-51899,PS2,DISC,GAME
SCED51905,Amplitude,EU,1.00,,SCED-51905,PS2,DISC,GAME
SCED51922,Ghosthunter,EU,1.00,,SCED-51922,PS2,DISC,GAME
SCED51935,Official PlayStation 2 Magazine Demo 38 Uncut 11-03,EU,1.00,,SCED-51935,PS2,DISC,GAME
SCED51936,"Offizielle PlayStation 2 Magazin 12-2003, Das",EU,1.00,,SCED-51936,PS2,DISC,GAME
SCED51938,PlayStation Experience,EU,1.00,,SCED-51938,PS2,DISC,GAME
SCED51940,Bonus Demo 5,EU,1.00,,SCED-51940,PS2,DISC,GAME
SCED51941,Bonus Demo 5,EU,1.00,,SCED-51941,PS2,DISC,GAME
SCED52037,Official PlayStation 2 Magazine 12-2003,EU,1.00,,SCED-52037,PS2,DISC,GAME
SCED52049,Dog's Life,EU,1.00,,SCED-52049,PS2,DISC,GAME
SCED52051,Official PlayStation 2 Magazine Demo 43,EU,1.00,,SCED-52051,PS2,DISC,GAME
SCED52052,Official PlayStation 2 Magazine Demo 44,EU,1.00,,SCED-52052,PS2,DISC,GAME
SCED52053,Official PlayStation 2 Magazine Demo 40,EU,1.00,,SCED-52053,PS2,DISC,GAME
SCED52054,Official PlayStation 2 Magazine Demo 40,EU,1.00,,SCED-52054,PS2,DISC,GAME
SCED52057,Magazine Ufficiale PlayStation 2 Italia 12-03,EU,1.00,,SCED-52057,PS2,DISC,GAME
SCED52068,Official PlayStation 2 Magazine Demo 41,EU,1.00,,SCED-52068,PS2,DISC,GAME
SCED52069,Official PlayStation 2 Magazine Demo 42,EU,1.00,,SCED-52069,PS2,DISC,GAME
SCED52076,Official PlayStation 2 Magazine Demo Germany 09-04,EU,1.00,,SCED-52076,PS2,DISC,GAME
SCED52080,Official PlayStation 2 Magazine Demo 53,EU,1.00,,SCED-52080,PS2,DISC,GAME
SCED52081,Official PlayStation 2 Magazine Uncut Edition 01-04,EU,1.00,,SCED-52081,PS2,DISC,GAME
SCED52082,"Offizielle PlayStation 2 Magazin 02-2004, Das - Uncut Edition",EU,1.00,,SCED-52082,PS2,DISC,GAME
SCED52083,Official PlayStation 2 Magazine Demo 43,EU,1.00,,SCED-52083,PS2,DISC,GAME
SCED52085,Official PlayStation 2 Magazine Demo 05-2004 Uncut,EU,1.00,,SCED-52085,PS2,DISC,GAME
SCED52087,Official PlayStation 2 Magazine Demo 47,EU,1.00,,SCED-52087,PS2,DISC,GAME
SCED52088,Official PlayStation 2 Magazine Demo 48,EU,1.00,,SCED-52088,PS2,DISC,GAME
SCED52089,"Offizielle PlayStation 2 Magazin 09-2004, Das",EU,1.00,,SCED-52089,PS2,DISC,GAME
SCED52090,Official PlayStation 2 Magazine Demo 50,EU,1.00,,SCED-52090,PS2,DISC,GAME
SCED52091,Official PlayStation 2 Magazine Demo 51,EU,1.00,,SCED-52091,PS2,DISC,GAME
SCED52092,Official PlayStation 2 Magazine Demo 52,EU,1.00,,SCED-52092,PS2,DISC,GAME
SCED52094,G-Con 2 Competition Demo,EU,1.00,,SCED-52094,PS2,DISC,GAME
SCED52098,Destruction Derby Arenas,EU,1.00,,SCED-52098,PS2,DISC,GAME
SCED52119,Official PlayStation 2 Magazine Germany Special Edition 01-2004,EU,1.00,,SCED-52119,PS2,DISC,GAME
SCED52120,Official PlayStation 2 Magazine Demo 55,EU,1.00,,SCED-52120,PS2,DISC,GAME
SCED52141,WRC 3 - The Official Game of the FIA World Rally Championship,EU,1.00,,SCED-52141,PS2,DISC,GAME
SCED52147,EyeToy - Christmas Wishi Washi,EU,1.00,,SCED-52147,PS2,DISC,GAME
SCED52160,Official PlayStation 2 Magazine Demo 45,EU,1.00,,SCED-52160,PS2,DISC,GAME
SCED52161,Official PlayStation 2 Magazine Demo 46,EU,1.00,,SCED-52161,PS2,DISC,GAME
SCED52162,Official PlayStation 2 Magazine Demo 47,EU,1.00,,SCED-52162,PS2,DISC,GAME
SCED52163,Official PlayStation 2 Magazine Demo 48,EU,1.00,,SCED-52163,PS2,DISC,GAME
SCED52164,Official PlayStation 2 Magazine Demo 49,EU,1.00,,SCED-52164,PS2,DISC,GAME
SCED52165,Official PlayStation 2 Magazine Demo 50,EU,1.00,,SCED-52165,PS2,DISC,GAME
SCED52166,Official PlayStation 2 Magazine Demo 51,EU,1.00,,SCED-52166,PS2,DISC,GAME
SCED52167,Official PlayStation 2 Magazine Demo 52,EU,1.00,,SCED-52167,PS2,DISC,GAME
SCED52168,Official PlayStation 2 Magazine Demo 53,EU,1.00,,SCED-52168,PS2,DISC,GAME
SCED52169,Official PlayStation 2 Magazine Demo 54,EU,1.00,,SCED-52169,PS2,DISC,GAME
SCED52170,Official PlayStation 2 Magazine Demo 55,EU,1.00,,SCED-52170,PS2,DISC,GAME
SCED52177,Official PlayStation 2 Magazine Demo 41,EU,1.00,,SCED-52177,PS2,DISC,GAME
SCED52183,Magazine Ufficiale PlayStation 2 Platinum Speciale 2003,EU,1.00,,SCED-52183,PS2,DISC,GAME
SCED52185,Official PlayStation 2 Magazine Demo 41,EU,1.00,,SCED-52185,PS2,DISC,GAME
SCED52186,Magazine Ufficiale PlayStation 2 Italia 01-04 Demo,EU,1.00,,SCED-52186,PS2,DISC,GAME
SCED52193,Official PlayStation 2 Magazine Special Edition 18 Demo,EU,1.00,,SCED-52193,PS2,DISC,GAME
SCED52194,2004 Classics Hitlist,EU,1.00,,SCED-52194,PS2,DISC,GAME
SCED52196,OPS2M Special Edition 20,EU,1.00,,SCED-52196,PS2,DISC,GAME
SCED52225,PlayStation 2 Christmas Special 2003,EU,1.00,,SCED-52225,PS2,DISC,GAME
SCED52260,Forbidden Siren,EU,1.00,,SCED-52260,PS2,DISC,GAME
SCED52261,Rise to Honour,EU,1.00,,SCED-52261,PS2,DISC,GAME
SCED52270,Official PlayStation 2 Magazine Demo 42,EU,1.00,,SCED-52270,PS2,DISC,GAME
SCED52271,Official PlayStation 2 Magazine Demo 42,EU,1.00,,SCED-52271,PS2,DISC,GAME
SCED52272,Magazine Ufficiale PlayStation 2 Italia Demo 02-04,EU,1.00,,SCED-52272,PS2,DISC,GAME
SCED52273,Official PlayStation 2 Magazine Demo 42,EU,1.00,,SCED-52273,PS2,DISC,GAME
SCED52311,I-Ninja,EU,1.00,,SCED-52311,PS2,DISC,GAME
SCED52354,Magazine Ufficiale PlayStation 2 Italia Demo 03-04,EU,1.00,,SCED-52354,PS2,DISC,GAME
SCED52355,Military Multi Demo,EU,1.00,,SCED-52355,PS2,DISC,GAME
SCED52377,Official PlayStation 2 Magazine Demo 44,EU,1.00,,SCED-52377,PS2,DISC,GAME
SCED52390,Bonus Demo 6,EU,1.00,,SCED-52390,PS2,DISC,GAME
SCED52391,Bonus Demo 6,EU,1.00,,SCED-52391,PS2,DISC,GAME
SCED52436,Bonus Demo 7 (6-7),EU,1.00,,SCED-52436,PS2,DISC,GAME
SCED52442,Official PlayStation 2 Magazine Demo 45,EU,1.00,,SCED-52442,PS2,DISC,GAME
SCED52443,Magazine Ufficiale PlayStation 2 Italia 05-04,EU,1.00,,SCED-52443,PS2,DISC,GAME
SCED52452,Official PlayStation 2 Magazine Demo 45,EU,1.00,,SCED-52452,PS2,DISC,GAME
SCED52455,Gran Turismo Special Edition 2004 Geneva Version,EU,1.00,,SCED-52455,PS2,DISC,GAME
SCED52461,SingStar,EU,1.00,,SCED-52461,PS2,DISC,GAME
SCED52491,Athens 2004,EU,1.00,,SCED-52491,PS2,DISC,GAME
SCED52497,This Is Football 2004,EU,1.00,,SCED-52497,PS2,DISC,GAME
SCED52549,Official PlayStation 2 Magazine Demo 47,EU,1.00,,SCED-52549,PS2,DISC,GAME
SCED52578,Gran Turismo 4,EU,1.00,,SCED-52578,PS2,DISC,GAME
SCED52580,Magazine Ufficiale PlayStation 2 Italia 06-04,EU,1.00,,SCED-52580,PS2,DISC,GAME
SCED52618,Smash Court Tennis - Pro Tournament 2,EU,1.00,,SCED-52618,PS2,DISC,GAME
SCED52619,Official PlayStation 2 Magazine Demo 27,EU,1.00,,SCED-52619,PS2,DISC,GAME
SCED52681,Gran Turismo 4,EU,1.00,,SCED-52681,PS2,DISC,GAME
SCED52687,Formula One 04,EU,1.00,,SCED-52687,PS2,DISC,GAME
SCED52728,Official PlayStation 2 Magazine Demo 49,EU,1.00,,SCED-52728,PS2,DISC,GAME
SCED52759,Killzone,EU,1.00,,SCED-52759,PS2,DISC,GAME
SCED52785,Official PlayStation 2 Magazine Demo 50,EU,1.00,,SCED-52785,PS2,DISC,GAME
SCED52786,Official PlayStation 2 Magazine Demo 51,EU,1.00,,SCED-52786,PS2,DISC,GAME
SCED52795,Magazine Ufficiale PlayStation 2 Speciale di Corso,EU,1.00,,SCED-52795,PS2,DISC,GAME
SCED52796,Official PlayStation 2 Magazine Demo 50,EU,1.00,,SCED-52796,PS2,DISC,GAME
SCED52818,EyeToy – Chat Light,EU,1.00,,SCED-52818,PS2,DISC,GAME
SCED52841,Jackie Chan Adventures,EU,1.00,,SCED-52841,PS2,DISC,GAME
SCED52846,Killzone,EU,1.00,,SCED-52846,PS2,DISC,GAME
SCED52847,Ratchet & Clank 3,EU,1.00,,SCED-52847,PS2,DISC,GAME
SCED52848,Ratchet & Clank 3 + Sly 2 - Band of Thieves,EU,1.00,,SCED-52848,PS2,DISC,GAME
SCED52855,Magazine Ufficiale PlayStation 2 Italia 09-04,EU,1.00,,SCED-52855,PS2,DISC,GAME
SCED52869,WRC 4 - The Official Game of the FIA World Rally Championship,EU,1.00,,SCED-52869,PS2,DISC,GAME
SCED52880,WRC 4 - The Official Game of the FIA World Rally Championship,EU,1.00,,SCED-52880,PS2,DISC,GAME
SCED52899,Killzone,EU,1.00,,SCED-52899,PS2,DISC,GAME
SCED52932,Bonus Demo 8,EU,1.00,,SCED-52932,PS2,DISC,GAME
SCED52933,Bonus Demo 8 (You),EU,1.00,,SCED-52933,PS2,DISC,GAME
SCED52935,Singstar Party,EU,1.00,,SCED-52935,PS2,DISC,GAME
SCED52938,Official PlayStation 2 Magazine Demo 52,EU,1.00,,SCED-52938,PS2,DISC,GAME
SCED52945,WRC 4 - Ford Fiesta Sports Edition,EU,1.00,,SCED-52945,PS2,DISC,GAME
SCED52946,"Getaway, The - Black Monday",EU,1.00,,SCED-52946,PS2,DISC,GAME
SCED52952,Jak 3,EU,1.00,,SCED-52952,PS2,DISC,GAME
SCED52969,Eyetoy - Play 2,EU,1.00,,SCED-52969,PS2,DISC,GAME
SCED52970,SCEE Hits Demo,EU,1.00,,SCED-52970,PS2,DISC,GAME
SCED52981,Official PlayStation 2 Magazine Demo 30,EU,1.00,,SCED-52981,PS2,DISC,GAME
SCED52990,Official PlayStation 2 Magazine Demo 53,EU,1.00,,SCED-52990,PS2,DISC,GAME
SCED52991,Official PlayStation 2 Magazine Demo 53,EU,1.00,,SCED-52991,PS2,DISC,GAME
SCED52996,Official PlayStation 2 Magazine Special Noel 2004,EU,1.00,,SCED-52996,PS2,DISC,GAME
SCED52997,Official PlayStation 2 Magazine Sonderausgabe 2004-3,EU,1.00,,SCED-52997,PS2,DISC,GAME
SCED53018,Bonus Demo 8 (Geu),EU,1.00,,SCED-53018,PS2,DISC,GAME
SCED53043,Magazine Ufficiale PlayStation 2 Speciale Platinum Italia,EU,1.00,,SCED-53043,PS2,DISC,GAME
SCED53056,Official PlayStation 2 Magazine Demo 54,EU,1.00,,SCED-53056,PS2,DISC,GAME
SCED53068,Official PlayStation 2 Magazine Demo 54,EU,1.00,,SCED-53068,PS2,DISC,GAME
SCED53070,Magazine Ufficiale PlayStation 2 Demo 2005-01 ITA,EU,1.00,,SCED-53070,PS2,DISC,GAME
SCED53081,Ace Combat - Squadron Leader,EU,1.00,,SCED-53081,PS2,DISC,GAME
SCED53115,Ace Combat - Squadron Leader,EU,1.00,,SCED-53115,PS2,DISC,GAME
SCED53116,Bonus Demo 9 (You),EU,1.00,,SCED-53116,PS2,DISC,GAME
SCED53117,Bonus Demo 9 (Old),EU,1.00,,SCED-53117,PS2,DISC,GAME
SCED53122,Official PlayStation 2 Magazine Demo 56,EU,1.00,,SCED-53122,PS2,DISC,GAME
SCED53123,Official PlayStation 2 Magazine Demo 55,EU,1.00,,SCED-53123,PS2,DISC,GAME
SCED53132,Official PlayStation 2 Magazine Demo 56,EU,1.00,,SCED-53132,PS2,DISC,GAME
SCED53159,Official PlayStation 2 Magazine Demo 57,EU,1.00,,SCED-53159,PS2,DISC,GAME
SCED53160,Official PlayStation 2 Magazine Demo 57,EU,1.00,,SCED-53160,PS2,DISC,GAME
SCED53161,Official PlayStation 2 Magazine Demo 58,EU,1.00,,SCED-53161,PS2,DISC,GAME
SCED53162,Official PlayStation 2 Magazine Demo 59,EU,1.00,,SCED-53162,PS2,DISC,GAME
SCED53163,Official PlayStation 2 Magazine Demo 60,EU,1.00,,SCED-53163,PS2,DISC,GAME
SCED53164,Official PlayStation 2 Magazine Demo 61,EU,1.00,,SCED-53164,PS2,DISC,GAME
SCED53165,Official PlayStation 2 Magazine Demo 62,EU,1.00,,SCED-53165,PS2,DISC,GAME
SCED53166,Official PlayStation 2 Magazine Demo 63,EU,1.00,,SCED-53166,PS2,DISC,GAME
SCED53167,Official PlayStation 2 Magazine Demo 64,EU,1.00,,SCED-53167,PS2,DISC,GAME
SCED53168,Official PlayStation 2 Magazine Demo 65,EU,1.00,,SCED-53168,PS2,DISC,GAME
SCED53169,Official PlayStation 2 Magazine Demo 66,EU,1.00,,SCED-53169,PS2,DISC,GAME
SCED53170,Official PlayStation 2 Magazine Demo 67,EU,1.00,,SCED-53170,PS2,DISC,GAME
SCED53171,Official PlayStation 2 Magazine Demo 68,EU,1.00,,SCED-53171,PS2,DISC,GAME
SCED53176,Magazine Ufficiale PlayStation 2 Demo 03-2005,EU,1.00,,SCED-53176,PS2,DISC,GAME
SCED53177,EyeToy Special Demo,EU,1.00,,SCED-53177,PS2,DISC,GAME
SCED53206,Official PlayStation 2 Magazine Demo 58,EU,1.00,,SCED-53206,PS2,DISC,GAME
SCED53207,Official PlayStation 2 Magazine Demo 59,EU,1.00,,SCED-53207,PS2,DISC,GAME
SCED53208,Official PlayStation 2 Magazine Demo 60,EU,1.00,,SCED-53208,PS2,DISC,GAME
SCED53209,Official PlayStation 2 Magazine Germany 2005-07,EU,1.00,,SCED-53209,PS2,DISC,GAME
SCED53210,Official PlayStation 2 Magazine Germany 2005-08,EU,1.00,,SCED-53210,PS2,DISC,GAME
SCED53211,Official PlayStation 2 Magazine Germany 2005-09,EU,1.00,,SCED-53211,PS2,DISC,GAME
SCED53212,Official PlayStation 2 Magazine Demo 64,EU,1.00,,SCED-53212,PS2,DISC,GAME
SCED53213,Official PlayStation 2 Magazine Demo 65,EU,1.00,,SCED-53213,PS2,DISC,GAME
SCED53214,Official PlayStation 2 Magazine Germany 2005-12,EU,1.00,,SCED-53214,PS2,DISC,GAME
SCED53215,Official PlayStation 2 Magazine Germany 2005-13,EU,1.00,,SCED-53215,PS2,DISC,GAME
SCED53216,Official PlayStation 2 Magazine Demo 68,EU,1.00,,SCED-53216,PS2,DISC,GAME
SCED53217,Official PlayStation 2 Magazine Germany 2006-02,EU,1.00,,SCED-53217,PS2,DISC,GAME
SCED53228,Magazine Ufficiale PlayStation 2 Italy 04-05,EU,1.00,,SCED-53228,PS2,DISC,GAME
SCED53288,Magazine Ufficiale PlayStation 2 Italia 05-2005,EU,1.00,,SCED-53288,PS2,DISC,GAME
SCED53289,Official PlayStation 2 Magazine Demo 59,EU,1.00,,SCED-53289,PS2,DISC,GAME
SCED53290,Official PlayStation 2 Magazine Demo 60,EU,1.00,,SCED-53290,PS2,DISC,GAME
SCED53291,Magazine Ufficiale PlayStation 2 Italia 08-2005,EU,1.00,,SCED-53291,PS2,DISC,GAME
SCED53292,Official PlayStation 2 Magazine Demo 62,EU,1.00,,SCED-53292,PS2,DISC,GAME
SCED53293,Official PlayStation 2 Magazine Demo 63,EU,1.00,,SCED-53293,PS2,DISC,GAME
SCED53294,Magazine Ufficiale PlayStation 2 Italia 10-2005 - Italian Demo,EU,1.00,,SCED-53294,PS2,DISC,GAME
SCED53298,Official PlayStation 2 Magazine Germany Special Edition 2005-01,EU,1.00,,SCED-53298,PS2,DISC,GAME
SCED53316,SingStar Pop,EU,1.00,,SCED-53316,PS2,DISC,GAME
SCED53325,Official PlayStation 2 Magazine Demo 58,EU,1.00,,SCED-53325,PS2,DISC,GAME
SCED53348,Official PlayStation 2 Magazine Demo 58,EU,1.00,,SCED-53348,PS2,DISC,GAME
SCED53349,Roland Garros 2005,EU,1.00,,SCED-53349,PS2,DISC,GAME
SCED53431,God of War,EU,1.00,,SCED-53431,PS2,DISC,GAME
SCED53447,Formula One 05,EU,1.00,,SCED-53447,PS2,DISC,GAME
SCED53448,Formula One 05,EU,1.00,,SCED-53448,PS2,DISC,GAME
SCED53513,Bonus Demo 10 (You),EU,1.00,,SCED-53513,PS2,DISC,GAME
SCED53514,Bonus Demo 10 (Old),EU,1.00,,SCED-53514,PS2,DISC,GAME
SCED53515,Bonus Demo 10,EU,1.00,,SCED-53515,PS2,DISC,GAME
SCED53516,Magazine Ufficiale PlayStation 2 Italian Demo 61 07-05,EU,1.00,,SCED-53516,PS2,DISC,GAME
SCED53522,EyeToy - Kinetic,EU,1.00,,SCED-53522,PS2,DISC,GAME
SCED53538,Tekken 5,EU,1.00,,SCED-53538,PS2,DISC,GAME
SCED53611,Official PlayStation 2 Magazine - German Kids Special,EU,1.00,,SCED-53611,PS2,DISC,GAME
SCED53613,EyeToy - Play 3 & SpyToy,EU,1.00,,SCED-53613,PS2,DISC,GAME
SCED53622,24 - The Game,EU,1.00,,SCED-53622,PS2,DISC,GAME
SCED53660,Jak X & Ratchet - Gladiator,EU,1.00,,SCED-53660,PS2,DISC,GAME
SCED53662,Official PlayStation 2 Germany Special 2-2005,EU,1.00,,SCED-53662,PS2,DISC,GAME
SCED53674,Soulcalibur III,EU,1.00,,SCED-53674,PS2,DISC,GAME
SCED53679,Fire It Up Lads,EU,1.00,,SCED-53679,PS2,DISC,GAME
SCED53681,Gran Turismo 4 - BMW Virtual Drive,EU,1.00,,SCED-53681,PS2,DISC,GAME
SCED53684,SingStar '80s,EU,1.00,,SCED-53684,PS2,DISC,GAME
SCED53733,Genji Special Demo,EU,1.00,,SCED-53733,PS2,DISC,GAME
SCED53792,EyeToy - Antigrav + SpyToy Demo,EU,1.00,,SCED-53792,PS2,DISC,GAME
SCED53798,Ufficiale PlayStation 2 Italia Kids Special 2005 Demo,EU,1.00,,SCED-53798,PS2,DISC,GAME
SCED53802,Sly 3 - Honour Among Thieves,EU,1.00,,SCED-53802,PS2,DISC,GAME
SCED53854,Official PlayStation 2 Magazine French Christmas Special Demo,EU,1.00,,SCED-53854,PS2,DISC,GAME
SCED53905,Magazine Ufficiale PlayStation 2 Special Sports Demo,EU,1.00,,SCED-53905,PS2,DISC,GAME
SCED53916,Official PlayStation 2 Magazine Demo 67,EU,1.00,,SCED-53916,PS2,DISC,GAME
SCED53932,Official PlayStation 2 Magazine Demo 67,EU,1.00,,SCED-53932,PS2,DISC,GAME
SCED53933,Magazine Ufficiale PlayStation 2 Demo Italia 01-2006,EU,1.00,,SCED-53933,PS2,DISC,GAME
SCED53938,Official PlayStation 2 Germany Special 3-2005,EU,1.00,,SCED-53938,PS2,DISC,GAME
SCED53939,Official PlayStation 2 Magazine Demo 67,EU,1.00,,SCED-53939,PS2,DISC,GAME
SCED53946,Ufficiale PlayStation 2 Special Platinum 2006,EU,1.00,,SCED-53946,PS2,DISC,GAME
SCED53947,Magazine Ufficiale PlayStation 2 Italia Demo Speciale Horror,EU,1.00,,SCED-53947,PS2,DISC,GAME
SCED53962,Shadow of the Colossus,EU,1.00,,SCED-53962,PS2,DISC,GAME
SCED53978,Official PlayStation 2 Magazine Demo 69,EU,1.00,,SCED-53978,PS2,DISC,GAME
SCED53990,Shadow of the Colossus-Ico,EU,1.00,,SCED-53990,PS2,DISC,GAME
SCED54001,Official PlayStation 2 Magazine Demo 69,EU,1.00,,SCED-54001,PS2,DISC,GAME
SCED54024,Official PlayStation 2 Magazine Demo 70,EU,1.00,,SCED-54024,PS2,DISC,GAME
SCED54036,Official PlayStation 2 Magazine Demo 69 & 70,EU,1.00,,SCED-54036,PS2,DISC,GAME
SCED54037,Official PlayStation 2 Magazine Demo 70,EU,1.00,,SCED-54037,PS2,DISC,GAME
SCED54043,Official PlayStation 2 Magazine Demo 71,EU,1.00,,SCED-54043,PS2,DISC,GAME
SCED54044,Official PlayStation 2 Magazine Demo 72,EU,1.00,,SCED-54044,PS2,DISC,GAME
SCED54045,Official PlayStation 2 Magazine Demo 73,EU,1.00,,SCED-54045,PS2,DISC,GAME
SCED54046,Official PlayStation 2 Magazine Demo 74,EU,1.00,,SCED-54046,PS2,DISC,GAME
SCED54047,Official PlayStation 2 Magazine Demo 75,EU,1.00,,SCED-54047,PS2,DISC,GAME
SCED54048,Official PlayStation 2 Magazine Demo 76,EU,1.00,,SCED-54048,PS2,DISC,GAME
SCED54049,Official PlayStation 2 Magazine Demo 77,EU,1.00,,SCED-54049,PS2,DISC,GAME
SCED54050,Official PlayStation 2 Magazine Germany 04-2006,EU,1.00,,SCED-54050,PS2,DISC,GAME
SCED54051,Official PlayStation 2 Magazine Germany 05-2006,EU,1.00,,SCED-54051,PS2,DISC,GAME
SCED54052,Official PlayStation 2 Magazine Demo 73,EU,1.00,,SCED-54052,PS2,DISC,GAME
SCED54053,Official PlayStation 2 Magazine Germany 07-2006,EU,1.00,,SCED-54053,PS2,DISC,GAME
SCED54054,Official PlayStation 2 Magazine Germany 08-2006,EU,1.00,,SCED-54054,PS2,DISC,GAME
SCED54055,Official PlayStation 2 Magazine Demo 76,EU,1.00,,SCED-54055,PS2,DISC,GAME
SCED54056,Official PlayStation 2 Magazine Germany 10-2006,EU,1.00,,SCED-54056,PS2,DISC,GAME
SCED54057,Official PlayStation 2 Magazine Demo 78,EU,1.00,,SCED-54057,PS2,DISC,GAME
SCED54058,Official PlayStation 2 Magazine Germany 12-2006,EU,1.00,,SCED-54058,PS2,DISC,GAME
SCED54059,Official PlayStation 2 Magazine Germany 13-2006,EU,1.00,,SCED-54059,PS2,DISC,GAME
SCED54069,Magazine Ufficiale PlayStation 2 Demo Italia Special Racing,EU,1.00,,SCED-54069,PS2,DISC,GAME
SCED54070,Official PlayStation 2 Magazine Demo 71,EU,1.00,,SCED-54070,PS2,DISC,GAME
SCED54079,Official PlayStation 2 Magazine Demo 71,EU,1.00,,SCED-54079,PS2,DISC,GAME
SCED54088,Roland Garros Virtual Tour '06,EU,1.00,,SCED-54088,PS2,DISC,GAME
SCED54090,Magazine Ufficiale PlayStation 2 Demo Italia 03-2006,EU,1.00,,SCED-54090,PS2,DISC,GAME
SCED54099,Official PlayStation 2 Magazine Demo 71,EU,1.00,,SCED-54099,PS2,DISC,GAME
SCED54101,Bonus Demo 11 (You),EU,1.00,,SCED-54101,PS2,DISC,GAME
SCED54102,Bonus Demo 11m,EU,1.00,,SCED-54102,PS2,DISC,GAME
SCED54105,Retail Demo 11,EU,1.00,,SCED-54105,PS2,DISC,GAME
SCED54134,EyeToy - Play Sports,EU,1.00,,SCED-54134,PS2,DISC,GAME
SCED54144,Official PlayStation 2 Magazine Demo 72,EU,1.00,,SCED-54144,PS2,DISC,GAME
SCED54149,Magazine Ufficiale PlayStation 2 Italia 04-2006,EU,1.00,,SCED-54149,PS2,DISC,GAME
SCED54176,Official PlayStation 2 Magazine Demo 73,EU,1.00,,SCED-54176,PS2,DISC,GAME
SCED54180,Magazine Ufficiale PlayStation 2 Demo Italia 05-2006,EU,1.00,,SCED-54180,PS2,DISC,GAME
SCED54192,AFL Premiership 2006,EU,1.00,,SCED-54192,PS2,DISC,GAME
SCED54202,Official PlayStation 2 Magazine Demo 74,EU,1.00,,SCED-54202,PS2,DISC,GAME
SCED54207,Formula One 06,EU,1.00,,SCED-54207,PS2,DISC,GAME
SCED54208,Magazine Ufficiale PlayStation 2 Italia 06-2006,EU,1.00,,SCED-54208,PS2,DISC,GAME
SCED54238,Buzz! The Sports Quiz,EU,1.00,,SCED-54238,PS2,DISC,GAME
SCED54314,Magazine Ufficiale PlayStation 2 Demo Italia 07-2006,EU,1.00,,SCED-54314,PS2,DISC,GAME
