title_id,game_title,platform_source,region,url,content_id,has_content_id,platform,distribution,content_type,unlock_model,unlock_group
NPEB01289,Air Conflicts: Pacific Carriers,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4335/NPEB01289_00/eJKasoDuVoyiYQbFbbCdwfXCDrjPhsIGxrsycGVWCSqjBUdGZAHcOjvWgRqfhDbS.pkg,EP4335-NPEB01289_00-AIRCONFLICTSPCHG,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01290,BioShock Infinite,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP1001/NPEB01290_00/aZZkeJRAUeKsPNCKtpguhzgBAOCCdgoYecujPySoODmAAcJLwrasfXChlPGIJUxTIdHnZNtGlJcuoObhvYJTeZsrspPPBuuuxHDxS.pkg,EP1001-NPEB01290_00-BSIPSNEFIGSPSCEE,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01297,Strider,COLLECTION,EU,,,NO,PS3,PSN,BASE_GAME,,
NPEB01301,Mars War Logs,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4133/NPEB01301_00/dvtDGpbKQrqAGVlXWKsALkYOCIuXarphsdzDpkBSkdWOJONWtRkrkLgkYyeaSvFP.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01306,Q.U.B.E.: Director's Cut,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4151/NPEB01306_00/EP4151-NPEB01306_00-QUBEDIRECTORSCUT_bg_1_5b3c5372aca49cfc4cf92fcf30f50ff42ed56b47.pkg,EP4151-NPEB01306_00-QUBEDIRECTORSCUT,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01309,Hunter's Trophy 2 - America,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4008/NPEB01309_00/RJqeJEhuNzBPYoJFlwDgcVDaMuCBTdqgIPVzZCzxtXmmOclGKFJRHWteEElwRmuW.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01316,Superfrog HD,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4064/NPEB01316_00/vQEoOXcXiJRUdbVlUdbvbhCJxZZuboNYtWDjsQOPozDLvcIOFsCExJaXFvDjGdSd.pkg,EP4064-NPEB01316_00-SUPERFROG0000000,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01321,Lightning Returns: Final Fantasy XIII,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0082/NPEB01321_00/FCpZIYlMaRvEMZYSNiwFCefhEgaFekctiOwWtOsiChRImNgtDHQPnYVjYFkuNned.pkg,EP0082-NPEB01321_00-DLOADVERSION0100,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01323,Deathmatch Village,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4176/NPEB01323_00/NiziQAQDQWjvEThcJjyCyQrfmHXnplkjhhTwdnCrDyLhImtWVBhqhBBJoECuBlfs.pkg,EP4176-NPEB01323_00-DMV0000000000001,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01324,WRC Powerslide,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4356/NPEB01324_00/wAcUNdORuhNxbmHfwqcAFWSaNnZtUaARbdXwmJoVQUBPjhjGBgWtpEgMmyhERXbt.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01327,Ninja Gaiden 3: Razor's Edge,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP4108/NPEB01327_00/MXUfdxRjBQVLjAaoIJIiwNlKVXNWxSCAffpGSaWEBonJIdvYGVzNVPfyjfrmUjFd.pkg,EP4108-NPEB01327_00-NINJAGAIDEN3RE00,YES,PS3,PSN,BASE_GAME,NONE,
NPEB01328,The Last Bounty Hunter,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP2043/NPEB01328_00/IwOSkovtaqBVEiBcfBwBbDvLwWexmeUczBIrSteOTXFtllCPHrlAJbJmVdUJyfAs.pkg,,NO,PS3,PSN,BASE_GAME,,
NPEB01336,Earth Defense Force 2025,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0700/NPEB01336_00/YanqOzQkSuHtfNxdSTOugTyZBJxfHDUyhGNwHucuQZOwdFOqmoeLRWxtPWhmsoVR.pkg,EP0700-NPEB01336_00-EDF2025D00000001,YES,PS3,PSN,BASE_GAME,NONE,
