game_name,id,category,description,game_id,rom_name,size,crc,md5,sha1,sha256
"Helldivers (Asia) (En,Zh,Ko) (v2.00) (Patch)",00383,,"Helldivers (Asia) (En,Zh,Ko) (v2.00) (Patch)",HP9000-PCSD00086_00-HELLDIVERSSCEAS0,HP9000-PCSD00086_00-HELLDIVERSSCEAS0-A0200-V0100-e4dcc555ee36d5646a45acc491efe2bdfef100f4-SP-PE.pkg,908570384,18fcefee,539c5784a2da27fb48f7a2b1f7eb497a,3b7e9abe71c3a17586abc38a14777612d22dfe95,
"Helldivers (Asia) (En,Zh,Ko) (v2.01) (Patch)",00384,,"Helldivers (Asia) (En,Zh,Ko) (v2.01) (Patch)",HP9000-PCSD00086_00-HELLDIVERSSCEAS0,HP9000-PCSD00086_00-HELLDIVERSSCEAS0-A0201-V0100-31124631d1d6d6a5fe756afd7118ac432814d5af-SP-PE.pkg,17652896,4961576c,6edcf2f3b79a9e67e3f49540b9cfd565,3c2509d089c1d0efc880ecf22a4f7d2415c60540,
"Helldivers (Asia) (En,Zh,Ko) (v3.00) (Patch)",00385,,"Helldivers (Asia) (En,Zh,Ko) (v3.00) (Patch)",HP9000-PCSD00086_00-HELLDIVERSSCEAS0,HP9000-PCSD00086_00-HELLDIVERSSCEAS0-A0300-V0100-71e4573ae16147350028f783fc248787bd66e768-SP-PE.pkg,1454208272,78fa578a,378213dfceb42c75f726a20c21c15c99,f4cb75f0053df496b222687d5ddc664f34077673,
"Helldivers (Asia) (En,Zh,Ko) (v3.01) (Patch)",00386,,"Helldivers (Asia) (En,Zh,Ko) (v3.01) (Patch)",HP9000-PCSD00086_00-HELLDIVERSSCEAS0,HP9000-PCSD00086_00-HELLDIVERSSCEAS0-A0301-V0100-45939d113b320ecb51dcd04e306a5aa58f10c6db-SP-PE.pkg,27604048,78d7dfec,c2827e9ab06b5ff5bd0e439fc706efbc,f26a70b67606b278f8525b9bcfe6a1f5f8770321,
"Helldivers (Asia) (En,Zh,Ko) (v3.01) (Update)",00387,,"Helldivers (Asia) (En,Zh,Ko) (v3.01) (Update)",HP9000-PCSD00086_00-HELLDIVERSSCEAS0,HP9000-PCSD00086_00-HELLDIVERSSCEAS0-A0301-V0100-59d6eedf28d9014c3fc40a1d454d0ea50878ca3e-PE.pkg,1491334816,f2d1e5e1,c801d0c04ff28e3ad6af5060de7dcfe0,22c2d84b529d65506714df60ca67f5b1971cbd7c,
Helldivers (Europe) (v1.01) (Update),00388,,Helldivers (Europe) (v1.01) (Update),EP9000-PCSF00465_00-HELLDIVERSSCEE00,EP9000-PCSF00465_00-HELLDIVERSSCEE00-A0101-V0100-e2f9c85bb4928ac3b2e43b773dcfae4e505314dc-PE.pkg,10520624,cf1283e9,9248ac16530e453203e8556fd3baeb14,985c8ffdee3655f8cbef89a85d6fca203aeb876b,
Helldivers (Europe) (v1.02) (Patch),00389,,Helldivers (Europe) (v1.02) (Patch),EP9000-PCSF00465_00-HELLDIVERSSCEE00,EP9000-PCSF00465_00-HELLDIVERSSCEE00-A0102-V0100-3c68df8c533a091f597dd1166954d692b788ec69-SP-PE.pkg,4534192,f674556f,f7d08f86c0cc4118fd76d08ba512fbd8,49c200afee5d5a127a949d30a8f5b7ed574b43db,
Helldivers (Europe) (v1.03) (Patch),00390,,Helldivers (Europe) (v1.03) (Patch),EP9000-PCSF00465_00-HELLDIVERSSCEE00,EP9000-PCSF00465_00-HELLDIVERSSCEE00-A0103-V0100-d44d97db9bc8c80a43c16c5b39b72a2ec3a6db06-SP-PE.pkg,20267584,760d645b,d56b44c06b3d926eb5dc5140a164d3bb,a9493dd7bdb1fd6f375d6a6b57456ee49864a2e5,
Helldivers (Europe) (v1.04) (Patch),00391,,Helldivers (Europe) (v1.04) (Patch),EP9000-PCSF00465_00-HELLDIVERSSCEE00,EP9000-PCSF00465_00-HELLDIVERSSCEE00-A0104-V0100-de9b215317f54f6980a276c408b9bf423ec03985-SP-PE.pkg,6803920,f305113b,e8f531b78383957afa2ef1c3d7b86efe,c59da306bc8b959e6fc200dbdec6dc098c62e184,
Helldivers (Europe) (v2.00) (Patch),00392,,Helldivers (Europe) (v2.00) (Patch),EP9000-PCSF00465_00-HELLDIVERSSCEE00,EP9000-PCSF00465_00-HELLDIVERSSCEE00-A0200-V0100-b249ad40b0f910cdf46c5e5bb0caff38d20f0d12-SP-PE.pkg,908581392,5e7e908e,c1695e69f74d7efc1a57345669a9302b,6a6aa74bb8d859aba4347860d63db8b3b590d07e,
