GameId	Region	GameTitle	URL
SLES03290	FR	Alexandra Ledermann 2 - Equitation Competition	
SLES03303	FR	L'ile LEGO 2 - La Revanche de Cassbrik	
SLES03312	FR	Disney-Pixar Les Aventures de Buzz L'Eclair	
SLES03319	FR	Pierrafeu, Les - Bedrock Bowling	
SLES03333	FR	Tomb Raider - Sur les Traces de Lara Croft	
SLES03343	FR	Nickelodeon Les Razmoket a Paris - Le Film	
SLES03345	FR	F1 World Grand Prix - Saison 2000	
SLES03349	FR	Dracula 2 - Le Dernier Sanctuaire	
SLES03356	FR	007 Racing	
SLES03372	FR	Egypt II - La Proph��tie d'Heliopolis	
SLES03403	FR	Guy Roux Manager 2001	
SLES03404	FR	Guy Roux Manager 2001	
SLES03435	FR	Digimon World	
SLES03440	FR	Duke Nukem - Land of the Babes	
SLES03480	FR	Qui Veut Gagner des Millions	
SLES03494	FR	Necronomicon - L'Aube des Tenebres	
SLES03518	FR	Duke Nukem - Time to Kill	
SLES03520	FR	Men in Black - The Series - Crashdown	
SLES03537	FR	Disney's Atlantide - L'empire Perdu	
SLES03545	FR	Les Razmoket - 100% Angelica	
SLES03546	FR	Folles Poursuites	
SLES03577	FR	Pyjama Sam - Heros du Gouter	
SLES03580	FR	Junior Sports Football	
SLES03590	FR	Qui Veut Gagner des Millions - Seconde Edition	
SLES03593	FR	Qui Veut Gagner des Millions - Junior	
SLES03604	FR	Roger Lemerre - La Selection des Champions 2002	
SLES03624	FR	Spider-Man 2 - La Revanche d'Electro	
SLES03628	FR	Sabrina l'Apprentie Sorciere et l'Horloge Cosmique	
SLES03638	FR	Disney Dingo Une Journee de Dingue!	
SLES03646	FR	Tony Hawk's Pro Skater 3	
SLES03658	FR	100% Star	
SLES03668	FR	FIFA Football 2002	
SLES03687	FR	Largo Winch - Commando SAR	
SLES03693	FR	Barbie Aventuriere	
SLES03719	FR	NBA Live 2002	
SLES03731	FR	Power Rangers - La Force du Temps	
SLES03732	FR	Nickelodeon Rocket Power - Sauvetage Extreme	
SLES03733	FR	Scooby-Doo et la Cybertraque	
SLES03744	FR	Hugo - Frog Fighter	
SLES03751	FR	Scrabble	
SLES03798	FR	Bob le Bricoleur - Reparer C'est Gagne!	
SLES03831	FR	Coupe du Monde FIFA 2002	
SLES03868	FR	Marcel Desailly Pro Football	
SLES03918	FR	Paris-Marseille Racing II	
SLES03948	FR	Yu-Gi-Oh! Forbidden Memories	
SLES03952	FR	Delta Force Urban Warfare	
SLES03956	FR	Tony Hawk's Pro Skater 4	
SLES03969	FR	NBA Live 2003	
SLES03978	FR	FIFA Football 2003	
SLES03984	FR	Disney's Evail avec Winnie l'Ourson	
SLES04001	FR	M&M's - Shell Shocked	
SLES04116	FR	FIFA Football 2004	
SLES04166	FR	FIFA Football 2005	
SLES10104	FR	Wing Commander III - Heart of the Tiger	
SLES10161	FR	D	
SLES10166	FR	Chronicles of the Sword	
SLES10462	FR	Heart of Darkness	
SLES10531	FR	Command & Conquer	
SLES10656	FR	Star Wars - Rebel Assault II - The Hidden Empire	
SLES10660	FR	Wing Commander IV - The Price of Freedom	
SLES10853	FR	G-Police	
SLES10861	FR	Colony Wars	
SLES10973	FR	Resident Evil 2	
SLES11006	FR	Command & Conquer - Alerte Rouge	
SLES11099	FR	Riven - The Sequel to Myst	
SLES11344	FR	Command & Conquer - Alerte Rouge - Mission Tesla	
SLES11502	FR	Oddworld - L'Exode d'Abe	
SLES11506	FR	Metal Gear Solid	
SLES11566	FR	X-Files, The	
SLES11602	FR	Atlantis - Secrets d'un Monde Oublie	
SLES12081	FR	Final Fantasy VIII	
SLES12150	FR	De Sang Froid	
SLES12160	FR	Star Ocean - The Second Story	
SLES12167	FR	Fear Effect	
SLES12329	FR	Galerians	
SLES12346	FR	Amerzone, L'	
SLES12398	FR	Grandia	
SLES12559	FR	Parasite Eve II	
SLES12565	FR	Dragon Valor	
SLES12758	FR	Dracula - Resurrection	
SLES12802	FR	Alone in the Dark - The New Nightmare	
SLES12813	FR	Chase the Express	
SLES12898	FR	Koudelka	
SLES12966	FR	Final Fantasy IX	
SLES12994	FR	Driver 2 - Back on the Streets	
SLES13174	FR	Louvre - L'Ultime Malediction	
SLES13349	FR	Dracula 2 - Le Dernier Sanctuaire	
SLES13494	FR	Necronomicon - L'Aube des Tenebres	
SLES20104	FR	Wing Commander III - Heart of the Tiger	
SLES20161	FR	D	
SLES20660	FR	Wing Commander IV - The Price of Freedom	
SLES21099	FR	Riven - The Sequel to Myst	
SLES21566	FR	X-Files, The	
SLES21602	FR	Atlantis - Secrets d'un Monde Oublie	
SLES22081	FR	Final Fantasy VIII	
SLES22167	FR	Fear Effect	
SLES22329	FR	Galerians	
SLES22898	FR	Koudelka	
SLES22966	FR	Final Fantasy IX	
SLES30104	FR	Wing Commander III - Heart of the Tiger	
SLES30660	FR	Wing Commander IV - The Price of Freedom	
SLES31099	FR	Riven - The Sequel to Myst	
SLES31566	FR	X-Files, The	
SLES32081	FR	Final Fantasy VIII	
SLES32167	FR	Fear Effect	
SLES32898	FR	Koudelka	
SLES32966	FR	Final Fantasy IX	
SLES41099	FR	Riven - The Sequel to Myst	
SCED00467	FR-EN	Tekken 2 + Fade To Black + V-CD	
SCED00610	FR-EN	Euro Demo 06	
SCED00777	FR-EN	Euro Demo 14	
SCED00779	FR-EN	Euro Demo 16	
SCED01279	FR-EN	Gran Turismo	
SCED01384	FR-EN	Tekken 3	
SCED01637	FR-EN	Spyro the Dragon Speciale	
SCES00231	FR-EN	Hi-Octane + Ridge Racer + Mortal Kombat 3 + Evolva	
SCES00277	FR-EN	Lone Soldier + Actua Soccer + Total NBA '96 + Mickey's Wild Adventure + Thunderhawk 2 + Assault Rigs	
SCES01223	FR-EN	Sub	
SLED01005	FR-EN	Moto Racer	
SLED01015	FR-EN	Pandemonium 2	
SLED01054	FR-EN	BMG Demos	
SLED01170	FR-EN	One	
SLED01513	FR-EN	International Superstar Soccer Pro '98	
SLED01709	FR-EN	Tomb Raider III - Les Aventures de Lara Croft	
SLED01756	FR-EN	Rival Schools + Resident Evil 2 + Bloody Roar + Street Fighter EX Plus Alpha + Mr Domino + Victory Boxing 2	
SLED02126	FR-EN	Total Play	
SLED02418	FR-EN	Tomb Raider - The Last Revelation	
SLES00288	FR-EN	Alien Trilogy	
SLES02171	FR-EN	Wu-Tang - Shaolin Style	
SCED01138	FR-M2	Joypad Demo 01	
SCED02570	FR-M2	M6 PlayStation - Best of Kids Demo	
SCED03461	FR-M2	Euro Demo France 55	
SLED01069	FR-M2	MDK	
SLED01655	FR-M2	Oddworld - Abe's Exoddus + Duke Nukem - Time to Kill + Duke Nukem - 3D	
SLES00128	FR-M2	Krazy Ivan	
SLED01036	FR-M3	Tomb Raider II	
SLES00518	FR-M3	Raven Project, The	
SLES10518	FR-M3	Raven Project, The	
SLED01295	FR-M4	Pro Foot Contest '98 + Grand Theft Auto + Courier Crisis	
SLED01901	FR-M4	Monaco GP2	
SCED03340	FR-M5	PS One Kids Autumn 2000	
SLED01367	FR-M5	World League Soccer '98	
SLES01328	GR	Kick Off World	
SLES02320	GR	FIFA 2000	
SLES03143	GR	FIFA 2001	
SLES03583	IE	Who Wants to Be a Millionaire - Irish Edition	
SLES02321	IL	FIFA 2000	
SLES03144	IL	FIFA 2001	
SLES02698	IR-EN	Resident Evil 3 - Nemesis	
SCED02229	IT	Euro Demo 49	
SCED03103	IT	PlayStation Speziale Italia	
SCED03204	IT	This Is Football 2	
SCED03925	IT	Viva la Magia di Disney su PlayStation	
SCES00468	IT	Broken Sword - The Shadow of the Templars	
SCES00603	IT	Z	
SCES00801	IT	Broken Sword II - La Profezia dei Maya	
SCES00894	IT	Disney Action Game Disney Presenta Hercules	
SCES01072	IT	Treasures of the Deep	
SCES01173	IT	Wild Arms	
SCES01187	IT	Klonoa - Door to Phantomile	
SCES01205	IT	Cardinal Syn	
SCES01233	IT	Spice World	
SCES01289	IT	Zero Divide 2 - The Secret Wish	
SCES01494	IT	MediEvil	
SCES01518	IT	Disney Tarzan	
SCES01522	IT	Disney-Pixar A Bug's Life - Megaminimondo	
SCES01568	IT	X-Files, The	
SCES01703	IT	This Is Football	
SCES01771	IT	Destrega	
SCES01913	IT	Syphon Filter	
SCES01920	IT	G-Police - Weapons of Justice	
SCES01946	IT	Legend of Legaia	
SCES02006	IT	Disney Libro Animato Creativo - Mulan	
SCES02012	IT	Kurushi Final	
SCES02030	IT	Ape Escape	
SCES02074	IT	Tiny Tank	
SCES02102	IT	Shadow Madness	
SCES02152	IT	A Sangue Freddo	
SCES02176	IT	Sfida al Tetris Magico	
SCES02279	IT	Pac-Man World	
SCES02288	IT	Syphon Filter 2	
SCES02368	IT	Barbie - Race & Ride	
SCES02432	IT	Space Debris	
SCES02461	IT	Disney-Pixar Bottega dei Giochi - A Bug's Life Megaminimondo	
SCES02485	IT	Muppet RaceMania	
SCES02490	IT	Barbie - Super Sports	
SCES02567	IT	Dragon Valor	
SCES02623	IT	Colony Wars - Red Sun	
SCES02686	IT	Tombi! 2	
SCES02815	IT	Chase the Express	
SCES03006	IT	Disney Aladdin - La Vendetta di Nasira	
SCES03016	IT	Disney Le Follie Dell'Imperatore	
SCES03026	IT	Walt Disney Il Libro della Giungla - Il Ballo della Giungla	
SCES03035	IT	Disney La Sirenetta II	
SCES03046	IT	Legend of Dragoon, The	
SCES03075	IT	This Is Football 2	
SCES03092	IT	Muppet Monster Adventure	
SCES03539	IT	Disney Atlantis - L'Impero Perduto	
SCES03700	IT	Syphon Filter 3	
SCES03713	IT	Disney Peter Pan - L'Avventura nell'Isola che non c'e	
SCES03749	IT	Disney Pooh e Tigro! E qui la Festa	
SCES03765	IT	Disney-Pixar Monster & Co. - L'Isola dello Spavento	
SCES03848	IT	Stuart Little 2	
SCES03874	IT	Disney Lilo & Stitch - Grossi Guai alle Hawaii	
SCES03940	IT	Disney Il Pianeta del Tesoro	
SCES04090	IT	Grande Fratello - Il Gioco	
SCES11568	IT	X-Files, The	
SCES12102	IT	Shadow Madness	
SCES12152	IT	A Sangue Freddo	
SCES12288	IT	Syphon Filter 2	
SCES12567	IT	Dragon Valor	
SCES12815	IT	Chase the Express	
SCES13046	IT	Legend of Dragoon, The	
SCES21568	IT	X-Files, The	
SCES23046	IT	Legend of Dragoon, The	
SCES31568	IT	X-Files, The	
SCES33046	IT	Legend of Dragoon, The	
SLED01388	IT	Colin McRae Rally	
SLED02047	IT	Star Wars - Episode I - The Phantom Menace	
SLES00107	IT	Tomb Raider II - Starring Lara Croft	
SLES00146	IT	Defcon 5	
SLES00192	IT	Chronicles of the Sword	
SLES00464	IT	Heart of Darkness	
SLES00616	IT	Lifeforce Tenka	
SLES00641	IT	BallBlazer Champions	
SLES00642	IT	Herc's Adventures	
SLES00643	IT	Star Wars - Rebel Assault II - The Hidden Empire	
SLES00687	IT	Perfect Weapon	
SLES00693	IT	Excalibur 2555 A.D.	
SLES00814	IT	Xenocracy - The Ultimate Solar War	
SLES00832	IT	Machine Hunter	
SLES00840	IT	Oddworld - Abe's Oddysse	
SLES00855	IT	G-Police	
SLES00863	IT	Colony Wars	
SLES00917	IT	FIFA - Road to World Cup 98	
SLES00926	IT	ReBoot	
SLES00975	IT	Resident Evil 2	
SLES01028	IT	Actua Soccer 2	
SLES01063	IT	Kick Off World Manager	
SLES01088	IT	Forsaken	
SLES01201	IT	Men in Black - The Game	
SLES01204	IT	Colin McRae Rally	
SLES01215	IT	Vigilante 8	
SLES01220	IT	Batman & Robin	
SLES01235	IT	Tommi Maekinen Rally	
SLES01257	IT	Alundra	
SLES01264	IT	International Superstar Soccer Pro '98	
SLES01268	IT	World Cup 98 - Coppa del Mondo	
SLES01284	IT	Premier Manager 98	
SLES01294	IT	Versailles - Complotto alla Corte del Re Sole	
SLES01407	IT	Colony Wars - Vengeance	
SLES01411	IT	O.D.T.	
SLES01424	IT	Global Domination	
SLES01428	IT	Constructor	
SLES01456	IT	NBA Live 99	
SLES01463	IT	Apocalypse	
SLES01470	IT	Asteroids	
SLES01474	IT	T'ai Fu - Wrath of the Tiger	
SLES01504	IT	Oddworld - Abe's Exoddus	
SLES01508	IT	Metal Gear Solid	
SLES01568	IT	X-Files, The	
SLES01587	IT	FIFA 99	
SLES01599	IT	Egypt 1156 A.C. - L'Enigma della Tomba Reale	
SLES01604	IT	Atlantis - Segreti d'un Mondo Perduto	
SLES01646	IT	Actua Soccer 3	
SLES01667	IT	Hugo	
SLES01671	IT	Nickelodeon Rugrats - Alla Ricerca di Reptar	
SLES01684	IT	Tomb Raider III - Adventures of Lara Croft	
SLES01746	IT	UEFA Champions League - Stagione 1998-99	
SLES01767	IT	Player Manager Novanta Nove	
SCES01771	IT	Destrega	
SLES01797	IT	Civilization II	
SLES01801	IT	Guardian's Crusade	
SLES01808	IT	Hugo 2	
SLES01864	IT	Premier Manager Novanta Nove	
SLES01880	IT	OverBlood 2	
SLES01940	IT	40 Winks	
SLES01977	IT	Driver	
SLES01985	IT	Jeff Wayne's The War of the Worlds	
SLES02027	IT	Legacy of Kain - Soul Reaver	
SLES02037	IT	Star Wars - Episodio I - La Minaccia Fantasma	
SLES02083	IT	Final Fantasy VIII	
SLES02173	IT	Wu-Tang - Taste the Pain	
SLES02206	IT	Jade Cocoon - La Leggenda del Tamamayu	
SLES02210	IT	Dino Crisis	
SLES02241	IT	Tomb Raider - The Last Revelation	
SLES02281	IT	Shadow Man	
SLES02296	IT	Cina - Crimini nella Citta Proibita	
SLES02319	IT	FIFA 2000	
SLES02350	IT	Amerzone - Il Testamento dell'Esploratore	
SLES02361	IT	NBA Live 2000	
SLES02407	IT	Disney-Pixar Toy Story 2 - Woody e Buzz alla riscossa!	
SLES02446	IT	Suikoden II	
SLES02464	IT	Tenchu 2 - Birth of the Stealth Assassins	
SLES02474	IT	Asterix & Obelix Contro Cesare	
SLES02497	IT	Vandal Hearts II	
SLES02533	IT	Resident Evil 3 - Nemesis	
SLES02562	IT	Parasite Eve II	
SLES02567	IT	Dragon Valor	
SLES02580	IT	UEFA Champions League - Season 1999-2000	
SLES02610	IT	Star Wars - Episodio I - Jedi Power Battles	
SLES02614	IT	Calcio Manager 2000	
SLES02630	IT	Army Men - Sarge's Heroes	
SLES02692	IT	Crusaders of Might and Magic	
SLES02707	IT	UEFA Euro 2000	
SLES02724	IT	F1 2000	
SLES02749	IT	Die Hard Trilogy 2 - Viva Las Vegas	
SLES02761	IT	Dracula - La Risurrezione	
SLES02769	IT	Hogs of War - Nati per Soffritto	
SLES02796	IT	Vanishing Point	
SLES02805	IT	Alone in the Dark - The New Nightmare	
SLES02860	IT	Sydney 2000	
SLES02889	IT	Spider-Man	
SLES02893	IT	Disney Dinosauri	
SLES02900	IT	Koudelka	
SLES02912	IT	Nickelodeon Rugrats - Studio Tour	
SLES02968	IT	Final Fantasy IX	
SLES02978	IT	Football Manager Campionato 2001	
SLES02984	IT	Alla Ricerca della Valle Incantata - Ritorno alla Grande Vallata	
SLES02991	IT	Silent Bomber	
SLES02996	IT	Driver 2 - Back on the Streets	
SLES03118	IT	F1 Championship Season 2000	
SLES03131	IT	NBA Live 2001	
SLES03145	IT	FIFA 2001	
SLES03160	IT	Louvre - La Maledizione Finale	
SLES03170	IT	Gioca con i Teletubbies	
SLES03186	IT	Oro e Gloria - La Strada per El Dorado	
SLES03224	IT	Dino Crisis 2	
SLES03229	IT	Army Men - Air Attack 2	
SLES03243	IT	TechnoMage - Ritorno all'Eternita	
SLES03258	IT	Disney Tigro e la Caccia al Miele	
SLES03271	IT	Disney Il Re Leone - La Grande Avventura di Simba	
SLES03282	IT	UEFA Champions League - Season 2000-2001	
SLES03305	IT	LEGO Isola 2 - La Rivincita del Briccone	
SLES03314	IT	Disney-Pixar Buzz Lightyear da Commando Stellare	
SLES03335	IT	Tomb Raider Chronicles - La Leggenda di Lara Croft	
SLES03347	IT	F1 World Grand Prix	
SLES03351	IT	Dracula 2 - L'Ultimo Santuario	
SLES03437	IT	Digimon World	
SLES03490	IT	Egypt II - La Profezia di Heliopolis	
SLES03496	IT	Necronomicon - Ispirato Alle Opere Di	
SLES03522	IT	Men in Black - The Series - Crashdown	
SLES03582	IT	Chi Vuol Essere Miliardario	
SLES03606	IT	Football Manager Campionato 2002	
SLES03640	IT	Disney Pippo Giochi Pazzi	
SLES03648	IT	Italian Job, The	
SLES03651	IT	Time Bokan - Yattaman	
SLES03671	IT	FIFA Football 2002	
SLES03674	IT	Bob Aggiustatutto	
SLES03684	IT	Dragon Ball - Final Bout	
SLES03695	IT	Barbie Esploratrice	
SLES03721	IT	NBA Live 2002	
SLES03738	IT	Dragon Ball Z - Ultimate Battle 22	
SLES03752	IT	Quiz Show	
SLES03769	IT	Pro Evolution Soccer	
SLES03833	IT	2002 FIFA World Cup	
SLES03917	IT	Chi Vuol Essere Milionario - Seconda Edizione	
SLES03950	IT	Yu-Gi-Oh! Forbidden Memories	
SLES03970	IT	NBA Live 2003	
SLES03980	IT	FIFA Football 2003	
SLES04119	IT	FIFA Football 2004	
SLES04162	IT	All Music Dance!	
SLES04167	IT	FIFA Football 2005	
SLES10192	IT	Chronicles of the Sword	
SLES10464	IT	Heart of Darkness	
SLES10643	IT	Star Wars - Rebel Assault II - The Hidden Empire	
SLES10855	IT	G-Police	
SLES10863	IT	Colony Wars	
SLES10975	IT	Resident Evil 2	
SLES11504	IT	Oddworld - Abe's Exoddus	
SLES11508	IT	Metal Gear Solid	
SLES11568	IT	X-Files, The	
SLES11604	IT	Atlantis - Segreti d'un Mondo Perduto	
SLES11880	IT	OverBlood 2	
SLES12083	IT	Final Fantasy VIII	
SLES12152	IT	A Sangue Freddo	
SLES12350	IT	Amerzone - Il Testamento dell'Esploratore	
SLES12562	IT	Parasite Eve II	
SLES12567	IT	Dragon Valor	
SLES12761	IT	Dracula - La Risurrezione	
SLES12805	IT	Alone in the Dark - The New Nightmare	
SLES12815	IT	Chase the Express	
SLES12900	IT	Koudelka	
SLES12968	IT	Final Fantasy IX	
SLES12996	IT	Driver 2 - Back on the Streets	
SLES13160	IT	Louvre - La Maledizione Finale	
SLES13351	IT	Dracula 2 - L'Ultimo Santuario	
SLES13496	IT	Necronomicon - Ispirato Alle Opere Di	
SLES13752	IT	Quiz Show	
SLES21568	IT	X-Files, The	
SLES21604	IT	Atlantis - Segreti d'un Mondo Perduto	
SLES22083	IT	Final Fantasy VIII	
SLES22900	IT	Koudelka	
SLES22968	IT	Final Fantasy IX	
SLES31568	IT	X-Files, The	
SLES32083	IT	Final Fantasy VIII	
SLES32900	IT	Koudelka	
SLES32968	IT	Final Fantasy IX	
SCES00248	IT	Topolino e le sue Avventure	
SLED01750	IT	Next Station 1	
SLED01873	IT	Next Station 2	
SLED01953	IT	Next Station 3	
SLED02022	IT	Next Demo 4	
SLED02041	IT	Next Demo 6	
SLED02076	IT	Next Demo 5	
SLED02156	IT	Next Demo 7	
SLED02157	IT	Next Demo 9	
SLES00125	IT	Krazy Ivan	
SLES04153	IT	Bust-A-Move 2 - Arcade Edition	
SLES14153	IT	Bust-A-Move 3 DX	
SLES00640	IT	Star Wars - Dark Forces	
SCPS10016	JP	Horned Owl	
SLPS00337	JP	Nobunaga Shippuuki - Kirameki	
SLPS00060	JP	Aquanaut no Kyuujitsu	
SLPS00321	JP	Tetris X	
SLPS00017	JP	King's Field	
SLPS00336	JP	Sid Meier's Civilization - Shin Sekai Nanadai Bunmei	
SCPS10010	JP	Wizardry VII - Guardia no Houju	
SLPS00201	JP	Magical Drop	
SCPS10014	JP	Beyond the Beyond - Harukanaru Kanaan e	
SLPS91023	JP	Myst	
SLPS00083	JP	Zero Divide	
SLPS00028	JP	Jigsaw World	
SLPS00152	JP	Yaku - Yuujou Dangi	
SCPS10007	JP	Jumping Flash! Aloha Danshaku Funky Daisakusen no Maki	
SLPS00069	JP	King's Field II	
SCPS10003	JP	Crime Crackers	
SLPS00108	JP	Darkseed	
Prototype	JP	Virtuoso	
	JP	Dragon Ball Z Compilation 3-in-1	
SLPS00004	JP	A Ressha de Ikou 4 - Evolution	
DEDA1002	JP	Tantei Jinguji Saburo Series 10 syuunen Kinen CD	
DTLS3030	JP	Net Yarou ze Kidou Disc - Version 1.0	
DTLS3040	JP	Net Yaroze Software Development Disc	
SLPS00061	JP	Ace Combat	
	JP	Shooting Collection 6-in-1	
SCPS91016	JP	Hermie Hopperhead - Scrap Panic	
ESPM70001	JP	Iceman - Digital PlayStage	
ESPM70002	JP	Robots - Video Alchemy	
ESPM70003	JP	Puffy no P.S. I Love You	
SLPS00006	JP	Nekketsu Oyako	
GUST9001	JP	Elie no Atelier - Salburg no Renkinjutsushi 2 - Opening Drama CD	
HDR0031	JP	Shenmue JukeBox - Heart Beats	
HDR0174	JP	Sonic the Hedgehog 10th Anniversary	
KRTCD001	JP	Action Replay Higi Code CD Vol. 1	
PAPX90001	JP	Ridge Racer Grand Prix	
PAPX90004	JP	Hermie Hopperhead	
PAPX90005	JP	Beyond the Beyond	
PAPX90007	JP	Rap.la.MuuMuu from JumpingFlash! 2	
PAPX90010	JP	Crash Bandicoot	
PAPX90012	JP	Velldeselba Senki - Tsubasa no Kunshou	
PAPX90013	JP	Princess Maker - Yumemiru Yousei	
PAPX90014	JP	Love Game's - Wai Wai Tennis	
PAPX90016	JP	Arc the Lad - Monster Game	
PAPX90018	JP	Minna no Golf	
PAPX90019	JP	Minna no Golf	
PAPX90020	JP	Koukaku Kidoutai - Ghost in the Shell (Otameshi Disc)	
PAPX90021	JP	Rurouni Kenshin - Meiji Kenkaku Romantan - Ishin Shishi e no Chinkonka	
PAPX90022	JP	Yoi Ko to Yoi Otona no. PlayStation Taikenban Vol. 1	
PAPX90023	JP	Yoi Ko to Yoi Otona no. PlayStation Taikenban Vol. 2	
PAPX90024	JP	Rurouni Kenshin - Meiji Kenkaku Romantan - Ishin Shishi e no Chinkonka	
PAPX90026	JP	Gran Turismo	
PAPX90028	JP	Bust A Move	
PAPX90029	JP	Rittai Ninja Katsugeki - Tenchu	
PAPX90033	JP	Yarudora Series Vol. 1 - Double Cast	
PAPX90034	JP	Spring Special Demo Disc	
PAPX90035	JP	Yarudora Series Vol. 1 - Double Cast	
PAPX90036	JP	Yarudora Series Vol. 2 - Kisetsu o Dakishimete	
PAPX90037	JP	XI [sai]	
PAPX90039	JP	Xi no Ohanashi	
PAPX90040	JP	Legaia Densetsu	
PAPX90042	JP	Yarudora Series Vol. 3 - Sampaguita	
PAPX90043	JP	Dynamite Soccer 98	
PAPX90044	JP	Metal Gear Solid Pilot Disc	
PAPX90045	JP	Kurashi Iki! Iki! PlayStation Welcome Disc	
PAPX90046	JP	OverBlood 2	
PAPX90047	JP	Kagero - Kokumeikan Shinshou	
PAPX90048	JP	Hanabi Fantast	
PAPX90049	JP	Jingle Cats - Love-Para Daisakusen no Maki	
PAPX90050	JP	b.l.u.e. - Legend of Water	
PAPX90051	JP	Neon Genesis Evangelion - Original Screen Saver	
PAPX90052	JP	Lalala PlayStation Trial Disc - 1998 Summer	
PAPX90053	JP	Klaymen Series	
PAPX90054	JP	Gran Turismo 2	
PAPX90055	JP	Legaia Densetsu	
PAPX90056	JP	PoPoRoGue	
PAPX90057	JP	PlayStation Comic - 2999-nen no Game Kids	
PAPX90058	JP	Yarudora	
PAPX90059	JP	Hyper PlayStation Re-mix 1998 No. 11	
PAPX90060	JP	Dengeki PlayStation D11 - Yarudora Series Vol. 3 - Sampaguita	
PAPX90061	JP	Play! '98 Fuyu Taikenban	
PAPX90062	JP	Play! '98 Fuyu Taikenban	
PAPX90063	JP	I.Q Final	
PAPX90070	JP	Crash Bandicoot 3 - Buttobi! Sekai Isshuu	
PAPX90073	JP	Circadia	
PAPX90076	JP	PlayStation Comic - 2999-nen no Game Kids	
PAPX90077	JP	Spyro the Dragon	
PAPX90078	JP	Spyro the Dragon	
PAPX90079	JP	Saru! Get You!	
PAPX90080	JP	Omega Boost	
PAPX90081	JP	Lord of Monsters	
PAPX90086	JP	Doko Demo Issho	
PAPX90088	JP	Back to School Special - PlayStation Demo Disc	
PAPX90089	JP	Ore no Ryouri	
PAPX90091	JP	Legend of Dragoon, The	
PAPX90092	JP	PAQA	
PAPX90093	JP	Arc the Lad III Preview Disc	
PAPX90094	JP	Pocket Zanmai - 3 Title Iri Taikenban (PAQA, PokeTan, Pocket Jiman)	
PAPX90095	JP	Tokyo Game Show '99 Aki Special Taikenban	
PAPX90096	JP	Tomba! The Wild Adventures	
PAPX90097	JP	Alundra 2 - Mashinka no Nazo	
PAPX90098	JP	Robbit mon Dieu	
PAPX90099	JP	Arc the Lad III	
PAPX90100	JP	PokeTan	
PAPX90101	JP	Vib-Ribbon	
PAPX90103	JP	Legend of Dragoon, The	
PAPX90105	JP	Addie no Okurimono - To Moze from Addie	
PAPX90106	JP	Chase the Express	
PAPX90107	JP	Chase the Express	
PAPX90189	JP	Chase the Express	
PBPX95005	JP	Holiday Special	
PBPX95013	JP	Keitai Henshuu	
PCPD99501	JP	PrePre PlayStation Vol. 0	
PCPX96003	JP	DemoDemo PlayStation Soukan-gou Vol. 1	
PCPX96005	JP	DemoDemo PlayStation Vol. 2	
PCPX96006	JP	DemoDemo PlayStation Vol. 3	
PCPX96007	JP	DemoDemo PlayStation Vol. 4	
PCPX96008	JP	DemoDemo PlayStation Vol. 5	
PCPX96009	JP	DemoDemo PlayStation Vol. 6	
PCPX96010	JP	DemoDemo PlayStation Vol. 7	
PCPX96011	JP	DemoDemo PlayStation Vol. 8	
PCPX96012	JP	Philosoma Ver. 0 - Movie CD-ROM	
PCPX96013	JP	DemoDemo PlayStation Vol. 9	
PCPX96014	JP	DemoDemo PlayStation Vol. 10	
PCPX96015	JP	PrePre Soukan Junbi-gou - DemoDemo Special	
PCPX96016	JP	DemoDemo PlayStation Vol. 11	
PCPX96017	JP	PrePre Vol. 1	
PCPX96018	JP	DemoDemo PlayStation Vol. 12	
PCPX96019	JP	DemoDemo PlayStation Vol. 13	
PCPX96021	JP	DemoDemo PlayStation Vol. 14	
PCPX96022	JP	DemoDemo PlayStation Vol. 15	
PCPX96023	JP	PrePre Vol. 2	
PCPX96024	JP	Motor Toon Grand Prix 2 Event Disc	
PCPX96025	JP	DemoDemo PlayStation Vol. 16	
PCPX96026	JP	DemoDemo PlayStation Vol. 17	
PCPX96027	JP	DemoDemo PlayStation Vol. 18	
PCPX96028	JP	PrePre Vol. 3	
PCPX96032	JP	DemoDemo PlayStation Vol. 19	
PCPX96034	JP	Wild Arms	
PCPX96035	JP	Tobal No. 1	
PCPX96036	JP	DemoDemo PlayStation Vol. 20	
PCPX96038	JP	DemoDemo PlayStation Vol. 21	
PCPX96039	JP	PrePre Vol. 4	
PCPX96041	JP	AirAssault - The Red Mercury Missions	
PCPX96042	JP	DemoDemo PlayStation Vol. 22	
PCPX96043	JP	MiruMiru Playstation Vol. 2	
PCPX96044	JP	MiruMiru Playstation Vol. 2	
PCPX96045	JP	MiruMiru Playstation Vol. 3	
PCPX96046	JP	MiruMiru Playstation Vol. 3	
PCPX96049	JP	PaRappa the Rapper	
PCPX96053	JP	MiruMiru PlayStation Vol. 4	
PCPX96054	JP	PrePre Vol. 5	
PCPX96055	JP	PrePre Vol. 5	
PCPX96058	JP	I.Q - Intelligent Qube	
PCPX96063	JP	PrePre Vol. 6	
PCPX96064	JP	PrePre Vol. 6	
PCPX96068	JP	Koukaku Kidoutai - Ghost in the Shell	
PCPX96075	JP	PrePre Vol. 7	
PCPX96076	JP	Minna no Golf	
PCPX96080	JP	Jet Moto	
PCPX96083	JP	Linda^3 Again	
PCPX96084	JP	PrePre Vol. 8	
PCPX96085	JP	PrePre Vol. 8	
PCPX96087	JP	Granstream Denki - The Granstream Saga	
