title_id,game_title,region,version,url,content_id,platform,distribution,content_type
LSP010160,LIGHTSPAN - A MARS MOOSE ADVENTURE - STAY & PLAY 1 - IN THE CLUBHOUSE,US,1.00,,LSP-010160,PS1,DISC,GAME
LSP01016001,Mars Moose Stay and Play 1 - In the Clubhouse,US,1.00,,LSP-1016001,PS1,DISC,GAME
LSP010170,LIGHTSPAN - A MARS MOOSE ADVENTURE - COSMIC QUEST 1 - CITY SIGHTS,US,1.00,,LSP-010170,PS1,DISC,GAME
LSP01017001,Mars Moose Cosmic Quest 1 - City Sights,US,1.00,,LSP-1017001,PS1,DISC,GAME
LSP010180,LIGHTSPAN - A MARS MOOSE ADVENTURE - WALKABOUT 1 - THE NATURAL HISTORY MUSEUM,US,1.00,,LSP-010180,PS1,DISC,GAME
LSP01018001,Mars Moose Adventure - WalkAbout 1 - The Natural History Museum,US,1.00,,LSP-1018001,PS1,DISC,GAME
LSP010250,LIGHTSPAN - LIQUID BOOKS ADVENTURE 2 - AMRITA'S TREES AND CERDITO AND THE COYOTE,US,1.00,,LSP-010250,PS1,DISC,GAME
LSP01025001,Liquid Books Adventure 2 - Amrita's Trees & Cerdito and the Coyote,US,1.00,,LSP-1025001,PS1,DISC,GAME
LSP010260,LIGHTSPAN - A MARS MOOSE ADVENTURE - STAY & PLAY 2 - IN MARS' BEDROOM,US,1.00,,LSP-010260,PS1,DISC,GAME
LSP01026001,Mars Moose Stay and Play 2 - In Mars' Bedroom,US,1.00,,LSP-1026001,PS1,DISC,GAME
LSP010270,LIGHTSPAN - A MARS MOOSE ADVENTURE - COSMIC QUEST 2 - FAIRY TALE ISLAND,US,1.00,,LSP-010270,PS1,DISC,GAME
LSP01027001,Mars Moose Cosmic Quest 2 - Fairy Tale Island,US,1.00,,LSP-1027001,PS1,DISC,GAME
LSP010280,Lightspan - A Mars Moose Adventure - Walkabout 2 - The Shakespeare Festival,US,1.00,,LSP-010280,PS1,DISC,GAME
LSP01028001,Mars Moose Adventure - WalkAbout 2 - The Shakespeare Festival,US,1.00,,LSP-1028001,PS1,DISC,GAME
LSP010350,Lightspan - Liquid Books 3 - Far-Fetched Frontier Tales,US,1.00,,LSP-010350,PS1,DISC,GAME
LSP01035001,Liquid Books Adventure 3 - Far-Fetched Frontier Tales,US,1.00,,LSP-1035001,PS1,DISC,GAME
LSP01035501,Liquid Books Adventure 4 - The Adventures of Adelita and Bo,US,1.00,,LSP-1035501,PS1,DISC,GAME
LSP010360,LIGHTSPAN - A MARS MOOSE ADVENTURE - STAY & PLAY 3 - IN LONNIE'S CLASSROOM,US,1.00,,LSP-010360,PS1,DISC,GAME
LSP01036001,Mars Moose Stay and Play 3 - In Lonnie's Classroom,US,1.00,,LSP-1036001,PS1,DISC,GAME
LSP010370,LIGHTSPAN - A MARS MOOSE ADVENTURE - COSMIC QUEST 3 - RACE THROUGH FRANCE,US,1.00,,LSP-010370,PS1,DISC,GAME
LSP01037001,Mars Moose Cosmic Quest 3 - Race Through France,US,1.00,,LSP-1037001,PS1,DISC,GAME
LSP010380,LIGHTSPAN - A MARS MOOSE ADVENTURE - WALKABOUT 3 - WORLD SPORTS DAY,US,1.00,,LSP-010380,PS1,DISC,GAME
LSP01038001,Mars Moose Adventure - WalkAbout 3 - World Sports Day,US,1.00,,LSP-1038001,PS1,DISC,GAME
LSP020150,LIGHTSPAN - THE SECRET OF GOOGOL - 1B - RESHAPING GOOGOL - THE TOWER,US,1.00,,LSP-020150,PS1,DISC,GAME
LSP02015001,"Secret of Googol 1b, The - Reshaping Googol - The Tower",US,1.00,,LSP-2015001,PS1,DISC,GAME
LSP020160,LIGHTSPAN - THE SECRET OF GOOGOL - 1A - RESHAPING GOOGOL - THE SUBMARINE,US,1.00,,LSP-020160,PS1,DISC,GAME
LSP02016001,"Secret of Googol 1a, The - Reshaping Googol - The Submarine",US,1.00,,LSP-2016001,PS1,DISC,GAME
LSP020170,Lightspan - The Secret of Googol - Reshaping Googol 2b - Under the Ocean,US,1.00,,LSP-020170,PS1,DISC,GAME
LSP02017001,"Secret of Googol 2b, The - Reshaping Googol - Under the Ocean",US,1.00,,LSP-2017001,PS1,DISC,GAME
LSP020180,Lightspan - The Secret of Googol - Reshaping Googol 2a - Castle,US,1.00,,LSP-020180,PS1,DISC,GAME
LSP02018001,"Secret of Googol 2a, The - Reshaping Googol - The Castle",US,1.00,,LSP-2018001,PS1,DISC,GAME
LSP02019001,Cali's Geo Tools,US,1.00,,LSP-2019001,PS1,DISC,GAME
LSP020260,Lightspan - The Secret of Googol - The Google Counting Fair 3 - Midways,US,1.00,,LSP-020260,PS1,DISC,GAME
LSP02026001,"Secret of Googol 3, The - The Googol Counting Fair - Midways",US,1.00,,LSP-2026001,PS1,DISC,GAME
LSP020280,Lightspan - The Secret of Googol - The Google Counting Fair 4 - Corral * Fun House,US,1.00,,LSP-020280,PS1,DISC,GAME
LSP02028001,"Secret of Googol 4, The - The Googol Counting Fair - Corral & Fun House",US,1.00,,LSP-2028001,PS1,DISC,GAME
LSP020450,Lightspan - The Secret of Googol - Googolfest 5,US,1.00,,LSP-020450,PS1,DISC,GAME
LSP02045001,"Secret of Googol 5, The - Googolfest - Party Isle & Toy Isle",US,1.00,,LSP-2045001,PS1,DISC,GAME
LSP020570,Lightspan - The Secret of Googol - Googolfest 6,US,1.00,,LSP-020570,PS1,DISC,GAME
LSP02057001,"Secret of Googol 6, The - Googolfest - Arcade Isle & Moon Feast Isle",US,1.00,,LSP-2057001,PS1,DISC,GAME
LSP020650,Lightspan - The Secret of Googol - Eggs All Around 7,US,1.00,,LSP-020650,PS1,DISC,GAME
LSP02065001,"Secret of Googol 7, The - Eggs All Around - Egg Trek & Balloon Picnic",US,1.00,,LSP-2065001,PS1,DISC,GAME
LSP020780,Lightspan - The Secret of Googol - Googol Gulch 8,US,1.00,,LSP-020780,PS1,DISC,GAME
LSP02078001,"Secret of Googol 8, The - Googol Gulch - General Store & Math Arcade",US,1.00,,LSP-2078001,PS1,DISC,GAME
LSP030101,Lightspan - Str.at.e.s. 1 - Match a Batch,US,1.00,,LSP-030101,PS1,DISC,GAME
LSP03010101,Str.at.e.s. 1 - Match-A-Batch,US,1.00,,LSP-3010101,PS1,DISC,GAME
LSP030102,Lightspan - Str.at.e.s. 2 - Matchamania!,US,1.00,,LSP-030102,PS1,DISC,GAME
LSP03010201,Str.at.e.s. 2 - Matchamania!,US,1.00,,LSP-3010201,PS1,DISC,GAME
LSP030103,Lightspan - Str.at.e.s. 3 - Title This! Title That!,US,1.00,,LSP-030103,PS1,DISC,GAME
LSP03010301,Str.at.e.s. 3 - Title This! Title That!,US,1.00,,LSP-3010301,PS1,DISC,GAME
LSP030104,Lightspan - Str.at.e.s. 4 - Titlerama!,US,1.00,,LSP-030104,PS1,DISC,GAME
LSP03010401,Str.at.e.s. 4 - Titlerama!,US,1.00,,LSP-3010401,PS1,DISC,GAME
LSP030105,Lightspan - Str.at.e.s. 5 - Parallel Lives!,US,1.00,,LSP-030105,PS1,DISC,GAME
LSP03010501,Str.at.e.s. 5 - Parallel Lives!,US,1.00,,LSP-3010501,PS1,DISC,GAME
LSP030106,Lightspan - Str.at.e.s. 6 - Analogy-ology!,US,1.00,,LSP-030106,PS1,DISC,GAME
LSP03010601,Str.at.e.s. 6 - Analogy-ology!,US,1.00,,LSP-3010601,PS1,DISC,GAME
LSP030107,Lightspan - Str.at.e.s. 7 - Riddle Roundup!,US,1.00,,LSP-030107,PS1,DISC,GAME
LSP03010701,Str.at.e.s. 7 - Riddle Roundup!,US,1.00,,LSP-3010701,PS1,DISC,GAME
LSP030108,Lightspan - Str.at.e.s. 8 - Riddle Wrangler,US,1.00,,LSP-030108,PS1,DISC,GAME
LSP03010801,Str.at.e.s. 8 - Riddle Wrangler!,US,1.00,,LSP-3010801,PS1,DISC,GAME
LSP040110,"Lightspan - Timeless Math 1 - Maya, Search and Rescue",US,1.00,,LSP-040110,PS1,DISC,GAME
LSP04011001,"Timeless Math 1 - Maya, Search and Rescue",US,1.00,,LSP-4011001,PS1,DISC,GAME
LSP04012001,"Timeless Math 3 - Maya, King Jaguar's Village",US,1.00,,LSP-4012001,PS1,DISC,GAME
LSP04013001,"Timeless Math 2 - Maya, Observatory",US,1.00,,LSP-4013001,PS1,DISC,GAME
LSP040210,"Lightspan - Timeless Math 2 - Maya, Observatory",US,1.00,,LSP-040210,PS1,DISC,GAME
LSP040310,"Lightspan - Timeless Math 3 - Maya, King Jaguar's Village",US,1.00,,LSP-040310,PS1,DISC,GAME
LSP040410,Lightspan - Timeless Math 4 - Lunar Base,US,1.00,,LSP-040410,PS1,DISC,GAME
LSP04041001,Timeless Math 4 - Lunar Base,US,1.00,,LSP-4041001,PS1,DISC,GAME
LSP040510,Lightspan - Timeless Math 5 - Space Flight Rescue,US,1.00,,LSP-040510,PS1,DISC,GAME
LSP04051001,Timeless Math 5 - Space Flight Rescue,US,1.00,,LSP-4051001,PS1,DISC,GAME
LSP040610,Lightspan - Timeless Math 6 - Brainswarm,US,1.00,,LSP-040610,PS1,DISC,GAME
LSP040710,Lightspan - Timeless Math 7 - Rover Recovery,US,1.00,,LSP-040710,PS1,DISC,GAME
LSP050101,Lightspan - Mona & Moki 1 - Drive Me Wild,US,1.00,,LSP-050101,PS1,DISC,GAME
LSP05010101,Mona & Moki 1 - Drive Me Wild!,US,1.00,,LSP-5010101,PS1,DISC,GAME
LSP050102,Lightspan - Mona & Moki 2 - Drive Me Wilder!,US,1.00,,LSP-050102,PS1,DISC,GAME
LSP05010201,Mona & Moki 2 - Drive Me Wilder!,US,1.00,,LSP-5010201,PS1,DISC,GAME
LSP060101,LIGHTSPAN - THE QUADDLE FAMILY MYSTERIES 1 - THE CASE OF THE SCARCE SCARAB - LOBBY - KITCHEN,US,1.00,,LSP-060101,PS1,DISC,GAME
LSP06010101,"Quaddle Family Mysteries, The 1 - The Case of the Scarce Scarab - Lobby & Kitchen",US,1.00,,LSP-6010101,PS1,DISC,GAME
LSP060102,LIGHTSPAN - THE QUADDLE FAMILY MYSTERIES 2 - THE CASE OF THE SCARCE SCARAB - GARDEN,US,1.00,,LSP-060102,PS1,DISC,GAME
LSP06010201,"Quaddle Family Mysteries, The 2 - The Case of the Scarce Scarab - Garden",US,1.00,,LSP-6010201,PS1,DISC,GAME
LSP060103,LIGHTSPAN - THE QUADDLE FAMILY MYSTERIES 3 - THE CASE OF THE SCARCE SCARAB - PARLOR - FAMILY ROOM,US,1.00,,LSP-060103,PS1,DISC,GAME
LSP06010301,"Quaddle Family Mysteries, The 3 - The Case of the Scarce Scarab - Parlor & Family Room",US,1.00,,LSP-6010301,PS1,DISC,GAME
LSP06019001,P.K.'s Math Studio,US,1.00,,LSP-6019001,PS1,DISC,GAME
LSP06031001,P.K.'s Place 1 - Party on the Patio!,US,1.00,,LSP-6031001,PS1,DISC,GAME
LSP07011001,KazMania 1 - Trail of Gems,US,1.00,,LSP-7011001,PS1,DISC,GAME
LSP080130,LIGHTSPAN - FAIRE GAMES - LANGUAGE ARTS,US,1.00,,LSP-080130,PS1,DISC,GAME
LSP08013001,Faire Games - Language Arts,US,1.00,,LSP-8013001,PS1,DISC,GAME
LSP08014001,Faire Games - Mathematics,US,1.00,,LSP-8014001,PS1,DISC,GAME
LSP08023001,Cosmic Cookoff - Language Arts,US,1.00,,LSP-8023001,PS1,DISC,GAME
LSP080240,LIGHTSPAN - COSMIC COOKOFF - MATHEMATICS,US,1.00,,LSP-080240,PS1,DISC,GAME
LSP08024001,Cosmic Cookoff - Mathematics,US,1.00,,LSP-8024001,PS1,DISC,GAME
LSP09011002,K9.5 1 - Live in Airedale,US,1.00,,LSP-9011002,PS1,DISC,GAME
LSP09022001,K9.5 2 - We are the Dogs!,US,1.00,,LSP-9022001,PS1,DISC,GAME
LSP09033001,K9.5 3 - WebTunes,US,1.00,,LSP-9033001,PS1,DISC,GAME
LSP09044001,K9.5 4 - The Tail-Wag Tour,US,1.00,,LSP-9044001,PS1,DISC,GAME
LSP10011001,Math on the Move! 1 - Addition-Subtraction - Intermediate,US,1.00,,LSP-0011001,PS1,DISC,GAME
LSP10011101,Math on the Move! 2 - Multiplication-Division - Intermediate,US,1.00,,LSP-0011101,PS1,DISC,GAME
LSP100112,Lightspan - Math on the Move! 1 - Addition / Subtraction Advanced,US,1.00,,LSP-100112,PS1,DISC,GAME
LSP10011201,Math on the Move! 1 - Addition-Subtraction - Advanced,US,1.00,,LSP-0011201,PS1,DISC,GAME
LSP100113,Lightspan - Math on the Move! 2 - Multiplication / Division Advanced,US,1.00,,LSP-100113,PS1,DISC,GAME
LSP10011301,Math on the Move! 2 - Multiplication-Division - Advanced,US,1.00,,LSP-0011301,PS1,DISC,GAME
LSP130110,LIGHTSPAN - CREATIVE CAMP,US,1.00,,LSP-130110,PS1,DISC,GAME
LSP13011001,Creative Camp,US,1.00,,LSP-3011001,PS1,DISC,GAME
LSP13012001,Creative Isle,US,1.00,,LSP-3012001,PS1,DISC,GAME
LSP150200,Lightspan - Family Connection - A Guide to Lightspan,US,1.00,,LSP-150200,PS1,DISC,GAME
LSP15020001,Family Connection - A Guide to Lightspan,US,1.00,,LSP-5020001,PS1,DISC,GAME
LSP15050001,Online Connection CD,US,1.00,,LSP-5050001,PS1,DISC,GAME
LSP170110,Lightspan - Write Away 1,US,1.00,,LSP-170110,PS1,DISC,GAME
LSP17011001,Write Away 1,US,1.00,,LSP-7011001,PS1,DISC,GAME
LSP170111,Lightspan - Write Away 2,US,1.00,,LSP-170111,PS1,DISC,GAME
LSP17011101,Write Away 2,US,1.00,,LSP-7011101,PS1,DISC,GAME
LSP170112,Lightspan - Write Away 3,US,1.00,,LSP-170112,PS1,DISC,GAME
LSP17011201,Write Away 3,US,1.00,,LSP-7011201,PS1,DISC,GAME
LSP170113,Lightspan - Write Away 4,US,1.00,,LSP-170113,PS1,DISC,GAME
LSP17011301,Write Away 4,US,1.00,,LSP-7011301,PS1,DISC,GAME
LSP170114,Lightspan - Write Away 5,US,1.00,,LSP-170114,PS1,DISC,GAME
LSP17011401,Write Away 5,US,1.00,,LSP-7011401,PS1,DISC,GAME
LSP170115,Lightspan - Write Away 6,US,1.00,,LSP-170115,PS1,DISC,GAME
LSP17011501,Write Away 6,US,1.00,,LSP-7011501,PS1,DISC,GAME
LSP170116,Lightspan - Write Away 7,US,1.00,,LSP-170116,PS1,DISC,GAME
LSP17011601,Write Away 7,US,1.00,,LSP-7011601,PS1,DISC,GAME
LSP170117,Lightspan - Write Away 8,US,1.00,,LSP-170117,PS1,DISC,GAME
LSP17011701,Write Away 8,US,1.00,,LSP-7011701,PS1,DISC,GAME
LSP170118,Lightspan - Write Away 9,US,1.00,,LSP-170118,PS1,DISC,GAME
LSP17011801,Write Away 9,US,1.00,,LSP-7011801,PS1,DISC,GAME
LSP170119,Lightspan - Write Away 10,US,1.00,,LSP-170119,PS1,DISC,GAME
LSP17011901,Write Away 10,US,1.00,,LSP-7011901,PS1,DISC,GAME
LSP18021001,P.K.'s Place 2 - Hoopo at Sea,US,1.00,,LSP-8021001,PS1,DISC,GAME
LSP18031001,P.K.'s Place 3 - Carlos at the Races!,US,1.00,,LSP-8031001,PS1,DISC,GAME
LSP180410,Lightspan - P.K.'s Place 4 - Daphne and the Seventh Wonder!,US,1.00,,LSP-180410,PS1,DISC,GAME
LSP18041001,P.K.'s Place 4 - Daphne and the Seventh Wonder,US,1.00,,LSP-8041001,PS1,DISC,GAME
LSP200110,LIGHTSPAN - CALAMITY 1 - THE NATURAL WORLD,US,1.00,,LSP-200110,PS1,DISC,GAME
LSP20011001,Calamity 1 - The Natural World,US,1.00,,LSP-0011001,PS1,DISC,GAME
LSP200220,LIGHTSPAN - CALAMITY 2 - PEOPLE AND TRADITIONS,US,1.00,,LSP-200220,PS1,DISC,GAME
LSP20022001,Calamity 2 - People and Traditions,US,1.00,,LSP-0022001,PS1,DISC,GAME
LSP200330,LIGHTSPAN - CALAMITY 3 - AROUND THE WORLD,US,1.00,,LSP-200330,PS1,DISC,GAME
LSP20033001,Calamity 3 - Around the World,US,1.00,,LSP-0033001,PS1,DISC,GAME
LSP903044,Mars Moose Stay and Play 1 - In the Clubhouse,US,1.00,,LSP-03044,PS1,DISC,GAME
LSP903051,Mars Moose Stay and Play 2 - In Mars' Bedroom,US,1.00,,LSP-03051,PS1,DISC,GAME
LSP903129,Liquid Books Adventure 3 - Far-Fetched Frontier Tales,US,1.00,,LSP-03129,PS1,DISC,GAME
LSP903136,Liquid Books Adventure 4 - The Adventures of Adelita and Bo,US,1.00,,LSP-03136,PS1,DISC,GAME
LSP903136,Lightspan - Liquid Books 4 - The Adventures of Adelita and Bo,US,1.00,,LSP-903136,PS1,DISC,GAME
LSP903143,Lightspan - Liquid Books 5 - Pop-0ut Prose,US,1.00,,LSP-903143,PS1,DISC,GAME
LSP90314301,Liquid Books Adventure 5 - Pop-Out Prose,US,1.00,,LSP-0314301,PS1,DISC,GAME
LSP903167,Lightspan - Creative Isle 1,US,1.00,,LSP-903167,PS1,DISC,GAME
LSP903174,Lightspan - The Three Decoders 1 - Riddle of the Ring,US,1.00,,LSP-903174,PS1,DISC,GAME
LSP90317401,"Three Decoders 1, The - Riddle of the Ring",US,1.00,,LSP-0317401,PS1,DISC,GAME
LSP903181,Lightspan - The Three Decoders 2 - Key to the Carousel,US,1.00,,LSP-903181,PS1,DISC,GAME
LSP90318101,"Three Decoders 2, The - Key to the Carousel",US,1.00,,LSP-0318101,PS1,DISC,GAME
LSP903372,"Secret of Googol 5, The - Googolfest - Party Isle - Toy Isle",US,1.00,,LSP-03372,PS1,DISC,GAME
LSP903389,"Secret of Googol 6, The - Googolfest - Arcade Isle - Moon Feast Isle",US,1.00,,LSP-03389,PS1,DISC,GAME
LSP903426,Lightspan - Cali's Geo Tools 1,US,1.00,,LSP-903426,PS1,DISC,GAME
LSP903433,Lightspan - Math Gallery 1 - Collection 1,US,1.00,,LSP-903433,PS1,DISC,GAME
LSP90343301,Math Gallery - Collection 1,US,1.00,,LSP-0343301,PS1,DISC,GAME
LSP903440,Lightspan - Math Gallery 2 - Collection 2,US,1.00,,LSP-903440,PS1,DISC,GAME
LSP90344001,Math Gallery - Collection 2,US,1.00,,LSP-0344001,PS1,DISC,GAME
LSP905062,Lightspan - K9.5 1 - Live in Airdale,US,1.00,,LSP-905062,PS1,DISC,GAME
LSP905079,Lightspan - K9.5 2 - We are the Dogs,US,1.00,,LSP-905079,PS1,DISC,GAME
LSP905086,Lightspan - K9.5 3 - Webtunes,US,1.00,,LSP-905086,PS1,DISC,GAME
LSP905093,Lightspan - K9.5 4 - The Tail-Wag Tour,US,1.00,,LSP-905093,PS1,DISC,GAME
LSP905109,Lightspan - Creative Journey 1,US,1.00,,LSP-905109,PS1,DISC,GAME
LSP90510901,Creative Journey,US,1.00,,LSP-0510901,PS1,DISC,GAME
LSP905123,Lightspan - KazMania 1 - Trail of Gems,US,1.00,,LSP-905123,PS1,DISC,GAME
LSP905130,Lightspan - KazMania 2 - Chaos in Kazmania,US,1.00,,LSP-905130,PS1,DISC,GAME
LSP90513000,KazMania 2 - Chaos in KazMania,US,1.00,,LSP-0513000,PS1,DISC,GAME
LSP90513001,KazMania 2 - Chaos in KazMania,US,1.00,,LSP-0513001,PS1,DISC,GAME
LSP905147,Lightspan - Liquid Books 6 - The Wandering Path,US,1.00,,LSP-905147,PS1,DISC,GAME
LSP90514700,Liquid Books Adventure 6 - The Wandering Path,US,1.00,,LSP-0514700,PS1,DISC,GAME
LSP905154,Lightspan - Cosmic Cookoff 2 - Language Arts,US,1.00,,LSP-905154,PS1,DISC,GAME
LSP905345,Lightspan - P.K.'s Place 1 - Party on the Patio!,US,1.00,,LSP-905345,PS1,DISC,GAME
LSP905352,Lightspan - P.K.'s Place 2 - Hoopo at Sea!,US,1.00,,LSP-905352,PS1,DISC,GAME
LSP90535200,P.K.'s Place 2 - Hoopo at Sea!,US,1.00,,LSP-0535200,PS1,DISC,GAME
LSP905369,Lightspan - P.K.'s Place 3 - Carlos at the Races!,US,1.00,,LSP-905369,PS1,DISC,GAME
LSP905383,Lightspan - P.K.'s Math Studio 1,US,1.00,,LSP-905383,PS1,DISC,GAME
LSP905390,Lightspan - Math on the Move! 1 - Addition / Subtraction Intermediate,US,1.00,,LSP-905390,PS1,DISC,GAME
LSP905406,Lightspan - Math on the Move! 2 - Multiplication / Division Intermediate,US,1.00,,LSP-905406,PS1,DISC,GAME
LSP905420,Lightspan - Faire Games - Mathematics,US,1.00,,LSP-905420,PS1,DISC,GAME
LSP907097,Lightspan - Creative Yoyage 1,US,1.00,,LSP-907097,PS1,DISC,GAME
LSP90709701,Creative Voyage,US,1.00,,LSP-0709701,PS1,DISC,GAME
LSP907103,Lightspan - K9.5 5 - The Howlywood Premiere,US,1.00,,LSP-907103,PS1,DISC,GAME
LSP90710301,K9.5 5 - The Howlywood Premiere,US,1.00,,LSP-0710301,PS1,DISC,GAME
LSP907127,Lightspan - Road Writer 1,US,1.00,,LSP-907127,PS1,DISC,GAME
LSP90712701,Road Writer,US,1.00,,LSP-0712701,PS1,DISC,GAME
LSP90736300,Timeless Math 6 - Brainswarm,US,1.00,,LSP-0736300,PS1,DISC,GAME
LSP90737001,Timeless Math 7 - Rover Recovery,US,1.00,,LSP-0737001,PS1,DISC,GAME
LSP90738701,Timeless Jade Trade,US,1.00,,LSP-0738701,PS1,DISC,GAME
LSP909015,Unknown Variable 1 - Masque Manor,US,1.00,,LSP-09015,PS1,DISC,GAME
LSP909015,Lightspan - Unknown Variable 1 - Masque Manor,US,1.00,,LSP-909015,PS1,DISC,GAME
LSP909022,Unknown Variable 2 - Raven's Ridge,US,1.00,,LSP-09022,PS1,DISC,GAME
LSP909022,LIGHTSPAN - UNKNOWN VARIABLE 2 - RAVEN'S RIDGE,US,1.00,,LSP-909022,PS1,DISC,GAME
LSP99011401,Write Away 5,US,1.00,,LSP-9011401,PS1,DISC,GAME
LSP99011501,Write Away 6,US,1.00,,LSP-9011501,PS1,DISC,GAME
LSP99011601,Write Away 7,US,1.00,,LSP-9011601,PS1,DISC,GAME
LSP99011701,Write Away 8,US,1.00,,LSP-9011701,PS1,DISC,GAME
LSP99011801,Write Away 9,US,1.00,,LSP-9011801,PS1,DISC,GAME
LSP99011901,Write Away 10,US,1.00,,LSP-9011901,PS1,DISC,GAME
LSP990121,Lightspan - 16 Tales 1,US,1.00,,LSP-990121,PS1,DISC,GAME
LSP99012101,16 Tales 1,US,1.00,,LSP-9012101,PS1,DISC,GAME
LSP990122,LIGHTSPAN - 16 TALES 2,US,1.00,,LSP-990122,PS1,DISC,GAME
LSP99012201,16 Tales 2,US,1.00,,LSP-9012201,PS1,DISC,GAME
LSP990123,Lightspan - 16 Tales 3,US,1.00,,LSP-990123,PS1,DISC,GAME
LSP99012301,16 Tales 3,US,1.00,,LSP-9012301,PS1,DISC,GAME
LSP990124,Lightspan - 16 Tales 4,US,1.00,,LSP-990124,PS1,DISC,GAME
LSP99012401,16 Tales 4,US,1.00,,LSP-9012401,PS1,DISC,GAME
LSP990131,Lightspan - Head to Toe 1,US,1.00,,LSP-990131,PS1,DISC,GAME
LSP99013101,Head to Toe 1,US,1.00,,LSP-9013101,PS1,DISC,GAME
LSP990132,Lightspan - Head to Toe 2,US,1.00,,LSP-990132,PS1,DISC,GAME
LSP99013201,Head to Toe 2,US,1.00,,LSP-9013201,PS1,DISC,GAME
LSP990133,Lightspan - Head to Toe 3,US,1.00,,LSP-990133,PS1,DISC,GAME
LSP99013301,Head to Toe 3,US,1.00,,LSP-9013301,PS1,DISC,GAME
LSP99013401,Head to Toe 4,US,1.00,,LSP-9013401,PS1,DISC,GAME
LSP990141,Lightspan - Story Lane Theater 1,US,1.00,,LSP-990141,PS1,DISC,GAME
LSP99014101,Story Lane Theater 1,US,1.00,,LSP-9014101,PS1,DISC,GAME
LSP990142,Lightspan - Story Lane Theater 2,US,1.00,,LSP-990142,PS1,DISC,GAME
LSP99014201,Story Lane Theater 2,US,1.00,,LSP-9014201,PS1,DISC,GAME
LSP990143,Lightspan - Story Lane Theater 3,US,1.00,,LSP-990143,PS1,DISC,GAME
LSP99014301,Story Lane Theater 3,US,1.00,,LSP-9014301,PS1,DISC,GAME
LSP990144,Lightspan - Story Lane Theater 4,US,1.00,,LSP-990144,PS1,DISC,GAME
LSP99014401,Story Lane Theater 4,US,1.00,,LSP-9014401,PS1,DISC,GAME
LSP990145,Lightspan - Story Lane Theater 5,US,1.00,,LSP-990145,PS1,DISC,GAME
LSP99014501,Story Lane Theater 5,US,1.00,,LSP-9014501,PS1,DISC,GAME
