contentId,titleId,platform,distribution,content_type,store,store_region,region
JP0700-ULJS00237_00-GAMEUPDATE000001,ULJS00237,PSP,UMD,UPDATE,JP0700,JP,JAPAN
JP9000-UCJS10117_00-ORESHIKAPATCH001,UCJS10117,PSP,UMD,UPDATE,JP9000,JP,JAPAN
