title_id,game_title,region,version,url,content_id,platform,distribution,content_type
NPUA80523,Tokyo Jungle - Pipo Helmet Costume,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80523_00/JlkKGxSKDTnBlwzTlCUYNgVfMCohkRoOVBguFMsupzXPLpzAVEtgyzXBWIJFKrkKUxomPrWcxAiwIfrBvEpiduFmEOWVbFQtpgTkz.pkg,UP9000-NPUA80523_00-DLC2000000000040,PSP,PSN,DLC
NPUA80523,Tokyo Jungle - Saber-Toothed Tiger,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80523_00/MHDUXNViRGYHgFwKSVpktvoteOBmtrXOxCclirpzklcrwSRKBhECbCgtzZzNaGyQlvDQEHXxrQWSxCCoOfIjRlsoESySSFCjzreOe.pkg,UP9000-NPUA80523_00-DLC1000000000060,PSP,PSN,DLC
NPUA80523,Tokyo Jungle - Silky Terrier,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80523_00/hrixzmGsbavKsgWPcOcnyBFUxEIILCeeAslKFAKTHcfAEyHzRTjoWrkLbKzDWRjIDQsKdrCcbepoLFjpuheBOUhJxWXdUbEdzOHNW.pkg,UP9000-NPUA80523_00-DLC1000000000000,PSP,PSN,DLC
NPUA80523,Tokyo Jungle - Toro Plush Costume,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80523_00/zESDOotagVpczbRscwwPNOEbWRDfjrgquzqANwmbjlcHpGrYSgBdnkdlrRYePGuAZeqZBEGGLwUINeZWVUnUTOFKQwMvdbKLmcvBc.pkg,UP9000-NPUA80523_00-DLC2000000000020,PSP,PSN,DLC
NPUA80523,Tokyo Jungle - White Pom,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80523_00/ICHdEIueBYTWjUNudwaPlxfrqKdPqRRqOizRdxSqGayZAAVvnPOnNixSMSPIdvAcdCtSFVoZlnGiIJKpVvbabzwhIAkRrHtleaHlS.pkg,UP9000-NPUA80523_00-DLC10000000000B0,PSP,PSN,DLC
NPUA80523,TOKYO JUNGLE DLC DLC2000000000030,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80523_00/MEJDFPOaMOHPJygrHncygvFtptkOEFvwWpXjhaoFXPbvyGjQSFUfsMoCDOwprzgOVcQnSdXkadjNxMzUkPOrnIylBVoYkAdtcuCsk.pkg,UP9000-NPUA80523_00-DLC2000000000030,PSP,PSN,DLC
NPUA80543,Sound Shapes - 80s Sound Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80543_00/iCtelYnFqhErDsOxkzIDLctfkuwiLMtgFAzrgLwKMFhlVscCmQHDBoPYXyAkpOPAtpfjNBqJqovbRLZjzaWjscGHzOccPmCxgmVXc.pkg,UP9000-NPUA80543_00-DLCPACK060000000,PSP,PSN,DLC
NPUA80543,Sound Shapes - 8Bit Sound Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80543_00/ZfkRcLtfkxOLuUglsyUcbvMbxBuSgiFBhdHtbGIHTEKWrMFeIDDKtFuOLDPKdneMsOXZZAmGfgkLmvstdjhtAulirWbjXEQpkccWu.pkg,UP9000-NPUA80543_00-DLCPACK030000000,PSP,PSN,DLC
NPUA80543,Sound Shapes - Acoustic Sound Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80543_00/nHHDmMcHIwmQETetKNuwNqQVBhWKKBIFghbTupafEvqBioyaCAwstaEtBXfhvmOjQhUjPCATNfDCGUSkckSUtAWyuCKYQaOHzQDgN.pkg,UP9000-NPUA80543_00-DLCPACK020000000,PSP,PSN,DLC
NPUA80543,Sound Shapes - Car Mini-Album and Entity Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80543_00/AEmeEwmAjLygoKSeUDODIXiEavfCJaqEOUQHVjcByHgdJpBEuDRQSZjCSnQYgNgkVaztEoxDIAtmcRwgRJMbSfXszPWQGWoFgNJsZ.pkg,UP9000-NPUA80543_00-DLCPACK010000000,PSP,PSN,DLC
NPUA80543,Sound Shapes - City Art Pack PS3,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80543_00/gFlBAyhedhingPODLBxcHSYGzXujKfrqklYNbIynvaOsfRjuwGIXbfVwIzsWYFQC.pkg,UP9000-NPUA80543_00-DLCPACK120000000,PSP,PSN,DLC
NPUA80543,Sound Shapes - Curved Terrain Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80543_00/mmFIhHBnShdyiJLpmheTSNPMONTPXAuwdHNDKmjGHXniDXpbnwisAhFdrUSLljajvKOGjLjnhmdVFBgYDKgRrXcNxfJCbIpsVelxo.pkg,UP9000-NPUA80543_00-DLCPACK050000000,PSP,PSN,DLC
NPUA80543,Sound Shapes - Drum Kits Sound Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80543_00/eFhUwOdLchsFFTeGbOqbJyrsGdJLreDvSNfeiRQLMOuLfzxTNizWFUfCEjItVWyXvbHGgmzBkMqgPpcQpLzRIOWOVJFgtMBKTjkvJ.pkg,UP9000-NPUA80543_00-DLCPACK040000000,PSP,PSN,DLC
NPUA80543,Sound Shapes - Dubstep Sound Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80543_00/uDcMYpIsggZqnLinzFbzCAOOBGvdbbbKAfHQOkCLtbDAkRqpByxKQvCJBZArHBaJgiExXaBLgJpJNNflNrAUmSydmLTJiFTqICuxc.pkg,UP9000-NPUA80543_00-DLCPACK070000000,PSP,PSN,DLC
NPUA80543,Sound Shapes - Old School Sound Pack PS3,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80543_00/uQjhICOZBiPftaVBfuGMPCODifUgAbrVQZcPYXYWEeEwiQiflalytffrMgHlVkLn.pkg,UP9000-NPUA80543_00-DLCPACK100000000,PSP,PSN,DLC
NPUA80543,Sound Shapes - Vocoder Sound Pack PS3,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80543_00/qFJObHeRSvFjnqNzHgkcnIdTUFrBBytURAuuRhpeEKqaobElEaIwgrtOPszhPIEc.pkg,UP9000-NPUA80543_00-DLCPACK110000000,PSP,PSN,DLC
NPUA80543,Sound Shapes DLC DLCPACK150000000,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80543_00/mkOLYFuniBIhDIzgszXyGGzsvcQSccvHpTeLjUIeeoXMyScnBrwLRtNSzvXQeVkp.pkg,UP9000-NPUA80543_00-DLCPACK150000000,PSP,PSN,DLC
NPUA80642,Ratched and Clank Full Frontal Assault - Classic Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80642_00/exVfWqffRnLEckJQEkSuTIfpCgLJAJjgRhOdaFjjBilDBShSDZvwPTNvAFVVPpDErulqBWgcJYZQKmfRHKCqmxfzaEuIBoIofpgEA.pkg,UP9000-NPUA80642_00-PKCLASSIC0000000,PSP,PSN,DLC
NPUA80642,Ratched and Clank Full Frontal Assault - Foot Soldier Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80642_00/WkoLAJwwriQXYxLmdIVeSrVfjRcwTxjodMGRAKpjtLJdadTMIFrgIabuAoSNRQunIbZNQhCPVTWjdAvRysCHyfebMQVquXKmucXQr.pkg,UP9000-NPUA80642_00-PKKERWAN00000000,PSP,PSN,DLC
NPUA80642,Ratched and Clank Full Frontal Assault - Future Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80642_00/vDtwrjeCKzkAPnczmdOcsRmhBEmlBWnTeZzfxOEaQuQxygesetRiCgkamsEzlZdStQJjhSmZfqVTbLcRgxownuUidCvjufqjmFOGe.pkg,UP9000-NPUA80642_00-PKFUTURE00000000,PSP,PSN,DLC
NPUA80642,Ratched and Clank Full Frontal Assault - Miniboss Pack,US,,http://zeus.dl.playstation.net/cdn/UP9000/NPUA80642_00/peQtTrUNXSWVTTaXECOCfRiiWMsncnPvlrLjJlBrQOVbqVDuzOPyeryGkGMpHhaGJLunskSWTcUTrFqUlsvTMDaClrqRLflBEVtTs.pkg,UP9000-NPUA80642_00-PKMINIBOSSES0000,PSP,PSN,DLC
