title_id,game_title,platform_source,region,url,content_id,has_content_id,platform,distribution,content_type,unlock_model,unlock_group,package_name,package_rap
BLUS30762,Battlefield 3™ Close Quarters,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS30762_00/YfJjlHzkqyeEqRMFLqTZkFLRnqlqFVaVYhyxiyfMVRGyuthhKhgHoQLGBbIUilWKJJyrfIkOgTobBTOnjKbecWyyyFHIIGnBlRUxg.pkg,UP0006-BLUS30762_00,YES,PS3,PSN,DLC,,,YfJjlHzkqyeEqRMFLqTZkFLRnqlqFVaVYhyxiyfMVRGyuthhKhgHoQLGBbIUilWKJJyrfIkOgTobBTOnjKbecWyyyFHIIGnBlRUxg.pkg,
BLUS30762,Battlefield 3™ Dog Tags,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS30762_00/fYnbDqBWJJVoVWZFdzjVwKcwTmqYqNDQHCYNtnvsLiyndlTSGMWSDRLJxZAOHTxLNDsInvyMuedQlJCkrBySYaijVTWtpbHdxUxTY.pkg,UP0006-BLUS30762_00,YES,PS3,PSN,DLC,,,fYnbDqBWJJVoVWZFdzjVwKcwTmqYqNDQHCYNtnvsLiyndlTSGMWSDRLJxZAOHTxLNDsInvyMuedQlJCkrBySYaijVTWtpbHdxUxTY.pkg,
BLUS30762,Battlefield 3™ Dr. Pepper Dog Tag: Opener,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS30762_00/BLmOLnpVfiklWSOdHsgDEvJbiTADNMzwhtSqNRlrvNKlTEEiAULXGMWVvuzpmPveLgPeqCpFnEYVwIINnJvkNcOWslSpZqMLTCxUq.pkg,UP0006-BLUS30762_00,YES,PS3,PSN,DLC,,,BLmOLnpVfiklWSOdHsgDEvJbiTADNMzwhtSqNRlrvNKlTEEiAULXGMWVvuzpmPveLgPeqCpFnEYVwIINnJvkNcOWslSpZqMLTCxUq.pkg,
BLUS30762,Battlefield 3™ Dr. Pepper Dog Tag: Roar,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS30762_00/qWTHGgMsMjTHBdBfOvoPRfVWtaWUmErfHNSYAuSLHhHKIkMANecrvcvGCYUepWvjGeTtuwzdAgobjgaFiJdbUpRjeDsZKQcIhpWHs.pkg,UP0006-BLUS30762_00,YES,PS3,PSN,DLC,,,qWTHGgMsMjTHBdBfOvoPRfVWtaWUmErfHNSYAuSLHhHKIkMANecrvcvGCYUepWvjGeTtuwzdAgobjgaFiJdbUpRjeDsZKQcIhpWHs.pkg,
BLUS30762,Battlefield 3™ Dr. Pepper Skin,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS30762_00/GfatUyleoJQJLpqEjKmtHKDLdYOPpHPyDPWReefFPsgnKKogvLlHpGCYmEaVoEfuYPXCEweJUtzzPUebumkoafuXjkzvVYgpCiAko.pkg,UP0006-BLUS30762_00,YES,PS3,PSN,DLC,,,GfatUyleoJQJLpqEjKmtHKDLdYOPpHPyDPWReefFPsgnKKogvLlHpGCYmEaVoEfuYPXCEweJUtzzPUebumkoafuXjkzvVYgpCiAko.pkg,
BLUS30762,Battlefield 3™ End Game,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS30762_00/ZiuuAVtziFvvUeSsLoHHQTRcFZsfKsaNUqUSXVkbALEgiawCETuMtHgVxJqUIinz.pkg,UP0006-BLUS30762_00,YES,PS3,PSN,DLC,,,ZiuuAVtziFvvUeSsLoHHQTRcFZsfKsaNUqUSXVkbALEgiawCETuMtHgVxJqUIinz.pkg,
BLUS30762,Battlefield 3™ Online Pass,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS30762_00/fJtATZRQLFCKZhUlLTfqlhMThioyKqFhusIxVqXPsNTHbwVqYOibMMwAiQLXImQBfuqKHQZYaLINUauiLVMrCpTGCUgJMCvykvdyp.pkg,UP0006-BLUS30762_00,YES,PS3,PSN,DLC,,,fJtATZRQLFCKZhUlLTfqlhMThioyKqFhusIxVqXPsNTHbwVqYOibMMwAiQLXImQBfuqKHQZYaLINUauiLVMrCpTGCUgJMCvykvdyp.pkg,
BLUS30762,Battlefield 3™ Online Pass Limited Edition,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS30762_00/AaNzXxdQQWrOpJUGtzfemQpfBtgsWNDlkZqoPdgdbMcwPxgCvNoYWTsKYrFfachKvhWdxVkPSCASCJysJQOBZpKBNnLTwSbKecVgT.pkg,UP0006-BLUS30762_00,YES,PS3,PSN,DLC,,,AaNzXxdQQWrOpJUGtzfemQpfBtgsWNDlkZqoPdgdbMcwPxgCvNoYWTsKYrFfachKvhWdxVkPSCASCJysJQOBZpKBNnLTwSbKecVgT.pkg,
BLUS30762,Battlefield 3™ Premium,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS30762_00/OmgwajFbIcEWycgKCqNQToTIFraBEPRpHpQnKBhJadQJCXybYtHuAkXlAHKlOVFIjpeoeMtFldMdSvSuSXJFflvuqRUkVRxwdWjWE.pkg,UP0006-BLUS30762_00,YES,PS3,PSN,DLC,,,OmgwajFbIcEWycgKCqNQToTIFraBEPRpHpQnKBhJadQJCXybYtHuAkXlAHKlOVFIjpeoeMtFldMdSvSuSXJFflvuqRUkVRxwdWjWE.pkg,
BLUS30762,Battlefield 3™ SPECACT Kit,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS30762_00/faIVbCXopPepueJuqaYXdmBylUhRCmmAVuEYeWmIKXVuCPXyqkKpmRcAjPeMeHBMkPvMoNdCkgjqwmGrByWlDoYDivtvAIxiYDBAj.pkg,UP0006-BLUS30762_00,YES,PS3,PSN,DLC,,,faIVbCXopPepueJuqaYXdmBylUhRCmmAVuEYeWmIKXVuCPXyqkKpmRcAjPeMeHBMkPvMoNdCkgjqwmGrByWlDoYDivtvAIxiYDBAj.pkg,
BLUS30762,Battlefield 3™ The Ultimate Shortcut Bundle,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS30762_00/qpWiKsfEPMsovhBhwrqpDWrqnNxewxmlRPSHsETfkTBsJAopntsdVRUjwfAqYsvxyJSVDtWysoymznHNgHDMeuiIfaPAADUmqlJno.pkg,UP0006-BLUS30762_00,YES,PS3,PSN,DLC,,,qpWiKsfEPMsovhBhwrqpDWrqnNxewxmlRPSHsETfkTBsJAopntsdVRUjwfAqYsvxyJSVDtWysoymznHNgHDMeuiIfaPAADUmqlJno.pkg,
BLUS30762,Battlefield 3™ Welcome Pack,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS30762_00/RmPATLowOQMsYbcPeArfsyLPyqjKnncfhAfqeuGnIwrwzKdUXNNQxRPMQNJJRnJVmhkFcESgoANBbbQzqTgLtSQUArGcKhHwRdiuZ.pkg,UP0006-BLUS30762_00,YES,PS3,PSN,DLC,,,RmPATLowOQMsYbcPeArfsyLPyqjKnncfhAfqeuGnIwrwzKdUXNNQxRPMQNJJRnJVmhkFcESgoANBbbQzqTgLtSQUArGcKhHwRdiuZ.pkg,
BLES01832,Battlefield 4 - China Rising,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES01832_00/AsZKwEjwCuFLQqbugyILvifkKtTVbRaJbRGVVLQWjCpYQJwpEaUrlCGWllNWlHsZ.pkg,EP0006-BLES01832_00,YES,PS3,PSN,DLC,,,AsZKwEjwCuFLQqbugyILvifkKtTVbRaJbRGVVLQWjCpYQJwpEaUrlCGWllNWlHsZ.pkg,
BLJM61039,Battlefield 4 - Community Operations,COLLECTION,JP,http://zeus.dl.playstation.net/cdn/JP0006/BLJM61039_00/JP0006-BLJM61039_00-XPACK06000000000_bg_1_a9277477098378482a3a1649f88ebe5079fea7d2.pkg,JP0006-BLJM61039_00-XPACK06000000000,YES,PS3,PSN,DLC,,,JP0006-BLJM61039_00-XPACK06000000000_bg_1_a9277477098378482a3a1649f88ebe5079fea7d2.pkg,
BLES01832,Battlefield 4 - DMR Shortcut Kit,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES01832_00/KorjUxGusSKguFQNJHXmzyQdEXXJReKfTPnhhJPnyVQVwzGssJogpDUJdNtamABv.pkg,EP0006-BLES01832_00,YES,PS3,PSN,DLC,,,KorjUxGusSKguFQNJHXmzyQdEXXJReKfTPnhhJPnyVQVwzGssJogpDUJdNtamABv.pkg,
BLJM61039,Battlefield 4 - DMR Shortcut Kit,COLLECTION,JP,http://zeus.dl.playstation.net/cdn/JP0006/BLJM61039_00/ipMVCarCzXuExeCIZzIUHbSgQTRzoGCQoqEqtcrOLQDWrwlHEGVLQbYvxZffTmTwFAuOADObnHayJkrjNQkcQRJiGHSwEfpmnpDZk.pkg,JP0006-BLJM61039_00,YES,PS3,PSN,DLC,,,ipMVCarCzXuExeCIZzIUHbSgQTRzoGCQoqEqtcrOLQDWrwlHEGVLQbYvxZffTmTwFAuOADObnHayJkrjNQkcQRJiGHSwEfpmnpDZk.pkg,
BLES01832,Battlefield 4 - Dragons Teeth,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES01832_00/QovFHmheAMmuSoNeMXjXTejzVJVQbvmVvzbijaFAAdHUWWYUxVNtyWOuNesgTKah.pkg,EP0006-BLES01832_00,YES,PS3,PSN,DLC,,,QovFHmheAMmuSoNeMXjXTejzVJVQbvmVvzbijaFAAdHUWWYUxVNtyWOuNesgTKah.pkg,
BLES01832,Battlefield 4 - Grenade Shortcut Kit,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES01832_00/TXPlRSuMdhcQTfbjXfrPNvEPgEZItyJHajVPGtkUNjrDiZShCcGggfBMNyfjTWSt.pkg,EP0006-BLES01832_00,YES,PS3,PSN,DLC,,,TXPlRSuMdhcQTfbjXfrPNvEPgEZItyJHajVPGtkUNjrDiZShCcGggfBMNyfjTWSt.pkg,
BLJM61039,Battlefield 4 - Grenade Shortcut Kit,COLLECTION,JP,http://zeus.dl.playstation.net/cdn/JP0006/BLJM61039_00/IKfjgNTPsKAEMxCzHVTtpScRDqPnzliqlxgsLQRxvRgoYiqWBwvNIJeHfesKAoXmOcPVXcPZVyjTlvngGwlRjojVwyoCudPrHolxk.pkg,JP0006-BLJM61039_00,YES,PS3,PSN,DLC,,,IKfjgNTPsKAEMxCzHVTtpScRDqPnzliqlxgsLQRxvRgoYiqWBwvNIJeHfesKAoXmOcPVXcPZVyjTlvngGwlRjojVwyoCudPrHolxk.pkg,
BLES01832,Battlefield 4 - Handgun Shortcut Kit,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES01832_00/dhefhwZBVRDTvTrCUdGvHoLzjztuHxWkeJKLdnBxVqPcmgGDMepuBJpppZsgTUkB.pkg,EP0006-BLES01832_00,YES,PS3,PSN,DLC,,,dhefhwZBVRDTvTrCUdGvHoLzjztuHxWkeJKLdnBxVqPcmgGDMepuBJpppZsgTUkB.pkg,
BLES01832,Battlefield 4 - Naval Strike,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES01832_00/FMwHidaanjkMDByMhZdxxXlJjarcqkKGNCLclgDJOgOgsVQbPWnEpAWQQgjcwots.pkg,EP0006-BLES01832_00,YES,PS3,PSN,DLC,,,FMwHidaanjkMDByMhZdxxXlJjarcqkKGNCLclgDJOgOgsVQbPWnEpAWQQgjcwots.pkg,
BLJM61039,Battlefield 4 - Night Operations,COLLECTION,JP,http://zeus.dl.playstation.net/cdn/JP0006/BLJM61039_00/JP0006-BLJM61039_00-XPACK05000000000_bg_1_05cf5e4d545cccec357e2ab6a9700661182ffcb5.pkg,JP0006-BLJM61039_00-XPACK05000000000,YES,PS3,PSN,DLC,,,JP0006-BLJM61039_00-XPACK05000000000_bg_1_05cf5e4d545cccec357e2ab6a9700661182ffcb5.pkg,
BLJM61039,Battlefield 4 - Pistol Shortcut Kit,COLLECTION,JP,http://zeus.dl.playstation.net/cdn/JP0006/BLJM61039_00/wvLxFnjRcHBMrlfIaeItRCatjUfAIwFZLAFYzMVENyVbtnAMJgevWnFKHUDPDgzVRAzFiwqItoSeagJVrmbYJluQCscPPixyPqdyS.pkg,JP0006-BLJM61039_00,YES,PS3,PSN,DLC,,,wvLxFnjRcHBMrlfIaeItRCatjUfAIwFZLAFYzMVENyVbtnAMJgevWnFKHUDPDgzVRAzFiwqItoSeagJVrmbYJluQCscPPixyPqdyS.pkg,
BLES01832,Battlefield 4 - Premium,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES01832_00/FJpQTAStazYtcwWbeTfrDuqfhxtipEKIofDYJgOSkqaJnvBHpCHMOfkKzYywbERKCDQpmsOaTSixummRmWEotPWbbpBeUqPqmaXdw.pkg,EP0006-BLES01832_00,YES,PS3,PSN,DLC,,,FJpQTAStazYtcwWbeTfrDuqfhxtipEKIofDYJgOSkqaJnvBHpCHMOfkKzYywbERKCDQpmsOaTSixummRmWEotPWbbpBeUqPqmaXdw.pkg,
BLES01832,Battlefield 4 - Second Assault,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES01832_00/vLrjaapycvBPVopaMDSSUAQzyDdEkkiVYghctcdTeMnTbUZLuuZAgJOVjXjwLwdt.pkg,EP0006-BLES01832_00,YES,PS3,PSN,DLC,,,vLrjaapycvBPVopaMDSSUAQzyDdEkkiVYghctcdTeMnTbUZLuuZAgJOVjXjwLwdt.pkg,
BLJM61039,Battlefield 4 - Second Assault,COLLECTION,JP,http://zeus.dl.playstation.net/cdn/JP0006/BLJM61039_00/bbUqIOgKfGfwusIeJWhWbcbzfXyZDOqNctaNEhmflGNETATcQXfWGwUAxoPCzsJIDXoVCLcNYimTjmVHbSVWdtEUkVsdjpyaYSGra.pkg,JP0006-BLJM61039_00,YES,PS3,PSN,DLC,,,bbUqIOgKfGfwusIeJWhWbcbzfXyZDOqNctaNEhmflGNETATcQXfWGwUAxoPCzsJIDXoVCLcNYimTjmVHbSVWdtEUkVsdjpyaYSGra.pkg,
BLES01832,Battlefield 4 - Shotgun Shortcut Kit,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES01832_00/rZBEmXNqHGtIcOCWcqjyVrznbqKSmWxcZYcfTHQtoMriWcWETCYUbfuXYhqprqJp.pkg,EP0006-BLES01832_00,YES,PS3,PSN,DLC,,,rZBEmXNqHGtIcOCWcqjyVrznbqKSmWxcZYcfTHQtoMriWcWETCYUbfuXYhqprqJp.pkg,
BLAS50588,Battlefield 4 Night Operations,COLLECTION,ASIA,http://zeus.dl.playstation.net/cdn/HP0006/BLAS50588_00/HP0006-BLAS50588_00-XPACK05000000000_bg_1_ecf7c47b073ac4e8d475d44958860a50bb060b7a.pkg,HP0006-BLAS50588_00-XPACK05000000000,YES,PS3,PSN,DLC,,,HP0006-BLAS50588_00-XPACK05000000000_bg_1_ecf7c47b073ac4e8d475d44958860a50bb060b7a.pkg,
BLAS50588,Battlefield 4 Second Assault,COLLECTION,ASIA,http://zeus.dl.playstation.net/cdn/HP0006/BLAS50588_00/WFtzKLFNEhYRcppxALeHGTwIHomdDNilAQrzDEBUfLaddtdCWYAVMKKEioMNPzMFapHXuRMMMpVPLjSzanIkRTiaXGzpJRRfRjufU.pkg,HP0006-BLAS50588_00,YES,PS3,PSN,DLC,,,WFtzKLFNEhYRcppxALeHGTwIHomdDNilAQrzDEBUfLaddtdCWYAVMKKEioMNPzMFapHXuRMMMpVPLjSzanIkRTiaXGzpJRRfRjufU.pkg,
BLUS31162,Battlefield 4™ - Night Operations,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS31162_00/UP0006-BLUS31162_00-XPACK05000000000_bg_1_b9fd7039013f237a1b0b44723b9ea33d9c68ce27.pkg,UP0006-BLUS31162_00-XPACK05000000000,YES,PS3,PSN,DLC,,,UP0006-BLUS31162_00-XPACK05000000000_bg_1_b9fd7039013f237a1b0b44723b9ea33d9c68ce27.pkg,
BLUS31162,Battlefield 4™ China Rising,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS31162_00/otoIaerMNEoMGJttkrdgsvMqPGscEHrusNKjtjCdTKRWjzMxqTDAwhKqRzZsSYWu.pkg,UP0006-BLUS31162_00,YES,PS3,PSN,DLC,,,otoIaerMNEoMGJttkrdgsvMqPGscEHrusNKjtjCdTKRWjzMxqTDAwhKqRzZsSYWu.pkg,
BLES01832,Battlefield 4™ Community Operations,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES01832_00/EP0006-BLES01832_00-XPACK06000000000_bg_1_612f27dfbbbaec5faceb5bf0048600136856b631.pkg,EP0006-BLES01832_00-XPACK06000000000,YES,PS3,PSN,DLC,,,EP0006-BLES01832_00-XPACK06000000000_bg_1_612f27dfbbbaec5faceb5bf0048600136856b631.pkg,
BLUS31162,Battlefield 4™ Community Operations,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS31162_00/UP0006-BLUS31162_00-XPACK06000000000_bg_1_2c54285327c75893c1d58a908dd88cf1b0674ed1.pkg,UP0006-BLUS31162_00-XPACK06000000000,YES,PS3,PSN,DLC,,,UP0006-BLUS31162_00-XPACK06000000000_bg_1_2c54285327c75893c1d58a908dd88cf1b0674ed1.pkg,
BLUS31162,Battlefield 4™ DMR Shortcut Kit,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS31162_00/bQtlaasLVHJvjckgrSahFbLOLCQqfXPojzrTYAHogRemxlUDcuZFHVLyxOHcnTHm.pkg,UP0006-BLUS31162_00,YES,PS3,PSN,DLC,,,bQtlaasLVHJvjckgrSahFbLOLCQqfXPojzrTYAHogRemxlUDcuZFHVLyxOHcnTHm.pkg,
BLUS31162,Battlefield 4™ Dragon's Teeth,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS31162_00/oScRqTvEPRRVXQNeiRMBjoZzoAHKPywMLNFTeAFVwviNWGIwaFtrkcGaoRSPOlfv.pkg,UP0006-BLUS31162_00,YES,PS3,PSN,DLC,,,oScRqTvEPRRVXQNeiRMBjoZzoAHKPywMLNFTeAFVwviNWGIwaFtrkcGaoRSPOlfv.pkg,
BLES01832,Battlefield 4™ Final Stand,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES01832_00/kiOXeMssqbPsZvVcfOvpwmwlVzxBnwCBMkhpwfWQkcjocxEEIcGlERrVIwxvRiPz.pkg,EP0006-BLES01832_00,YES,PS3,PSN,DLC,,,kiOXeMssqbPsZvVcfOvpwmwlVzxBnwCBMkhpwfWQkcjocxEEIcGlERrVIwxvRiPz.pkg,
BLUS31162,Battlefield 4™ Final Stand,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS31162_00/aoAQspAlwOtJFFJLmwNsRXfFflQZirUSURXpFCfMGtnIaFaOFoKfimrExRDUQGnYwqOiXiyMdlhbdNjKMlVMJMSScaGBwyJRCzJAz.pkg,UP0006-BLUS31162_00,YES,PS3,PSN,DLC,,,aoAQspAlwOtJFFJLmwNsRXfFflQZirUSURXpFCfMGtnIaFaOFoKfimrExRDUQGnYwqOiXiyMdlhbdNjKMlVMJMSScaGBwyJRCzJAz.pkg,
BLUS31162,Battlefield 4™ Handgun Shortcut Kit,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS31162_00/ZCNFmVlFYaeKJYANmiHQTHIEHCIOYZQNBKmMpjsMYCGJgjkcRizYXkZLtHIEfhMb.pkg,UP0006-BLUS31162_00,YES,PS3,PSN,DLC,,,ZCNFmVlFYaeKJYANmiHQTHIEHCIOYZQNBKmMpjsMYCGJgjkcRizYXkZLtHIEfhMb.pkg,
BLUS31162,Battlefield 4™ Naval Strike,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS31162_00/AemkzLStdsxLPFYxTCzLMjUsrVxNpalVPMOxSxJASrioeXVjaRbiWXRZIIsFnmtg.pkg,UP0006-BLUS31162_00,YES,PS3,PSN,DLC,,,AemkzLStdsxLPFYxTCzLMjUsrVxNpalVPMOxSxJASrioeXVjaRbiWXRZIIsFnmtg.pkg,
BLES01832,Battlefield 4™ Night Operations,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES01832_00/EP0006-BLES01832_00-XPACK05000000000_bg_1_939dc3b22b859dd3fb361bfe53189b1af4844ca9.pkg,EP0006-BLES01832_00-XPACK05000000000,YES,PS3,PSN,DLC,,,EP0006-BLES01832_00-XPACK05000000000_bg_1_939dc3b22b859dd3fb361bfe53189b1af4844ca9.pkg,
BLUS31162,Battlefield 4™ Premium,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS31162_00/yvhMkUcdWmTFFYhONWajZqJimqlokqNBZfmyKtZuTswWbCeRLgpGzWWebkapaHOA.pkg,UP0006-BLUS31162_00,YES,PS3,PSN,DLC,,,yvhMkUcdWmTFFYhONWajZqJimqlokqNBZfmyKtZuTswWbCeRLgpGzWWebkapaHOA.pkg,
BLUS31162,Battlefield 4™ Second Assault,COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS31162_00/tflaxjtNStpYCeSZePjPcMFLWodCBqsnTaRqzFnbSLTAsjFzlXfYLHvHBMqPLpvR.pkg,UP0006-BLUS31162_00,YES,PS3,PSN,DLC,,,tflaxjtNStpYCeSZePjPcMFLWodCBqsnTaRqzFnbSLTAsjFzlXfYLHvHBMqPLpvR.pkg,
BLES00773,Battlefield Bad Company 2 - Onslaught,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES00773_00/0YI1VB3OFjWSGLVk0PQPK1YQELRBuoRoEC9uJ6EVekE2LyHftBItF5hsBu2K733YTRMHsLF7XRVVsp3CiCYJsRpuqYV2478lTFgXD.pkg,EP0006-BLES00773_00,YES,PS3,PSN,DLC,,,0YI1VB3OFjWSGLVk0PQPK1YQELRBuoRoEC9uJ6EVekE2LyHftBItF5hsBu2K733YTRMHsLF7XRVVsp3CiCYJsRpuqYV2478lTFgXD.pkg,
BLES00773,Battlefield Bad Company 2 - SPECACT SOLDIERS Upgrade,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES00773_00/MkLJLv7yUWN0AVuWQGs2g8juWgdVu4grjQpg2rm4rrrWGbsYahjBbTypoGQWFDl6lxcY08XqQV4ubRtIaSiLd2d9AsmF8Aj90CodN.pkg,EP0006-BLES00773_00,YES,PS3,PSN,DLC,,,MkLJLv7yUWN0AVuWQGs2g8juWgdVu4grjQpg2rm4rrrWGbsYahjBbTypoGQWFDl6lxcY08XqQV4ubRtIaSiLd2d9AsmF8Aj90CodN.pkg,
BLES00773,Battlefield Bad Company 2 - VIETNAM,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES00773_00/wIDqlJNUXolNpWDJIUojFsmYDauQIpIbSHJvnxYdjCbIXlNvpLFOByAmUkENBkMT.pkg,EP0006-BLES00773_00,YES,PS3,PSN,DLC,,,wIDqlJNUXolNpWDJIUojFsmYDauQIpIbSHJvnxYdjCbIXlNvpLFOByAmUkENBkMT.pkg,
BLES02039,Battlefield Hardline - Criminal Activity,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES02039_00/EP0006-BLES02039_00-XPACK01000000000_bg_1_7f5a9c7e0cf402c647acb23125378001657ef1e3.pkg,EP0006-BLES02039_00-XPACK01000000000,YES,PS3,PSN,DLC,,,EP0006-BLES02039_00-XPACK01000000000_bg_1_7f5a9c7e0cf402c647acb23125378001657ef1e3.pkg,
BLES02039,Battlefield Hardline - Getaway,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES02039_00/EP0006-BLES02039_00-XPACK03000000000_bg_1_459483930f974393554e55240ea15343885eeabb.pkg,EP0006-BLES02039_00-XPACK03000000000,YES,PS3,PSN,DLC,,,EP0006-BLES02039_00-XPACK03000000000_bg_1_459483930f974393554e55240ea15343885eeabb.pkg,
BLES02039,Battlefield Hardline - Gold Battlepack,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES02039_00/EP0006-BLES02039_00-BPGOLDPRIMA00000_bg_2_e8b0bf4c06f75fe374d68dc465ee1aad2a1286ed.pkg,EP0006-BLES02039_00-BPGOLDPRIMA00000,YES,PS3,PSN,DLC,,,EP0006-BLES02039_00-BPGOLDPRIMA00000_bg_2_e8b0bf4c06f75fe374d68dc465ee1aad2a1286ed.pkg,
BLES02039,Battlefield Hardline - Robbery,COLLECTION,EU,http://zeus.dl.playstation.net/cdn/EP0006/BLES02039_00/EP0006-BLES02039_00-XPACK02000000000_bg_1_bd512e42e6d26b9f13ced34965e005973f066b70.pkg,EP0006-BLES02039_00-XPACK02000000000,YES,PS3,PSN,DLC,,,EP0006-BLES02039_00-XPACK02000000000_bg_1_bd512e42e6d26b9f13ced34965e005973f066b70.pkg,
BLUS31440,Battlefield Hardline Betrayal [DLC],COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS31440_00/UP0006-BLUS31440_00-XPACK04000000000_bg_1_ff207d4ef2e40eea0a9b417ce88cebcee82c08bc.pkg,UP0006-BLUS31440_00-XPACK04000000000,YES,PS3,PSN,DLC,,,UP0006-BLUS31440_00-XPACK04000000000_bg_1_ff207d4ef2e40eea0a9b417ce88cebcee82c08bc.pkg,
BLUS31440,Battlefield Hardline Criminal Activity [DLC],COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS31440_00/UP0006-BLUS31440_00-XPACK01000000000_bg_1_98a597af356c99eb20771ff51c89bc88c151053b.pkg,UP0006-BLUS31440_00-XPACK01000000000,YES,PS3,PSN,DLC,,,UP0006-BLUS31440_00-XPACK01000000000_bg_1_98a597af356c99eb20771ff51c89bc88c151053b.pkg,
BLUS31440,Battlefield Hardline Getaway [DLC],COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS31440_00/UP0006-BLUS31440_00-XPACK03000000000_bg_1_51d96bfca2a13812253b56ae9078aa257ebf4471.pkg,UP0006-BLUS31440_00-XPACK03000000000,YES,PS3,PSN,DLC,,,UP0006-BLUS31440_00-XPACK03000000000_bg_1_51d96bfca2a13812253b56ae9078aa257ebf4471.pkg,
BLUS31440,Battlefield Hardline Robbery [DLC],COLLECTION,US,http://zeus.dl.playstation.net/cdn/UP0006/BLUS31440_00/UP0006-BLUS31440_00-XPACK02000000000_bg_1_9da61690662f8023471726c79aaf30d3909fcbf1.pkg,UP0006-BLUS31440_00-XPACK02000000000,YES,PS3,PSN,DLC,,,UP0006-BLUS31440_00-XPACK02000000000_bg_1_9da61690662f8023471726c79aaf30d3909fcbf1.pkg,
BLJM60197,Battlefield: Bad Company 2 VIP Access,COLLECTION,JP,http://zeus.dl.playstation.net/cdn/JP0006/BLJM60197_00/QMat5h13QQi1Ts4h0Ho45qVIinEoiWIchQaCfftkKe3myeI1JNDY9iq1umv7GXxYkf8Q649JQsrtguCLbcVhQiWSgtcW0x3eDiPPu.pkg,JP0006-BLJM60197_00,YES,PS3,PSN,DLC,,,QMat5h13QQi1Ts4h0Ho45qVIinEoiWIchQaCfftkKe3myeI1JNDY9iq1umv7GXxYkf8Q649JQsrtguCLbcVhQiWSgtcW0x3eDiPPu.pkg,
