content_id,title_id,platform,distribution,content_type,store,store_region,region
EP0031-PCSB00701_00-NORDLCONTENTS011,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS012,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS013,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS014,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS015,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS016,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS017,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS018,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS019,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS020,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS021,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS022,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS023,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS024,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS025,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS026,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS027,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS100,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS101,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS102,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS103,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS250,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00701_00-NORDLCONTENTS251,PCSB00701,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00751_00-NRB3DLC000000001,PCSB00751,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00751_00-NRB3DLC000000002,PCSB00751,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00751_00-NRB3DLC000000003,PCSB00751,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00751_00-NRB3DLC000000005,PCSB00751,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00751_00-NRB3DLC000000006,PCSB00751,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00751_00-NRB3DLC000000007,PCSB00751,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00751_00-NRB3DLC000000008,PCSB00751,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00751_00-NRB3DLC000000009,PCSB00751,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00751_00-NRB3DLC000000014,PCSB00751,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00751_00-NRB3DLC000000015,PCSB00751,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00751_00-NRB3DLC000000016,PCSB00751,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00751_00-NRB3DLC000000017,PCSB00751,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00751_00-NRB3DLC000000020,PCSB00751,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00904_00-TRILLIONDLC00001,PCSB00904,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00904_00-TRILLIONDLC00002,PCSB00904,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00904_00-TRILLIONDLC00003,PCSB00904,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00904_00-TRILLIONDLC00004,PCSB00904,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00904_00-TRILLIONDLC00005,PCSB00904,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00904_00-TRILLIONDLC00006,PCSB00904,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00904_00-TRILLIONDLC00007,PCSB00904,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00904_00-TRILLIONDLC00008,PCSB00904,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00904_00-TRILLIONDLC00009,PCSB00904,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00990_00-ADDCONTENTDLC000,PCSB00990,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00990_00-ADDCONTENTDLC001,PCSB00990,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00990_00-ADDCONTENTDLC002,PCSB00990,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00990_00-ADDCONTENTDLC003,PCSB00990,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00990_00-ADDCONTENTDLC004,PCSB00990,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00990_00-ADDCONTENTDLC005,PCSB00990,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB00990_00-ADDCONTENTDLC006,PCSB00990,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB01032_00-ADDCONTENTDLC001,PCSB01032,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB01056_00-ADDCONTENTDLC001,PCSB01056,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB01059_00-ADDCONTENTDLC000,PCSB01059,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB01059_00-ADDCONTENTDLC004,PCSB01059,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB01059_00-ADDCONTENTDLC005,PCSB01059,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB01059_00-ADDCONTENTDLC006,PCSB01059,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0031-PCSB01059_00-ADDCONTENTDLC010,PCSB01059,PSVITA,DISC,DLC,EP0031,EP,EUROPE
EP0036-PCSB00591_00-BBMUSICPACK00001,PCSB00591,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00591_00-BBMUSICPACK00002,PCSB00591,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00591_00-BBMUSICPACK00003,PCSB00591,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00591_00-XBMUSICPACK00001,PCSB00591,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00591_00-XBMUSICPACK00002,PCSB00591,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00663_00-DLCADDMISSION000,PCSB00663,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00663_00-DLCADDMISSION001,PCSB00663,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00663_00-DLCCHARLICENSE01,PCSB00663,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00663_00-DLCCHARLICENSE02,PCSB00663,PSVITA,DISC,DLC,EP0036,EP,EUROPE
EP0036-PCSB00663_00-DLCCHARLICENSE03,PCSB00663,PSVITA,DISC,DLC,EP0036,EP,EUROPE
