titleId,gameTitle,platform_source,region_source,url,contentId,has_content_id,platform,distribution,content_type,unlock_model,unlock_group
CUSA01134,Aaru's Awakening,PS4,EU,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA01134_00/6/f_e6aeb799bc9bd70e603b8ce903e02254ed4cfd5922c5df88bfd923f2d31db7db/f/EP2144-CUSA01134_00-AARUSAWAKENINGE4.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA01162,Aaru's Awakening,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA01162_00/7/f_71124d4445993b1227efe70184010daabc9a034d68780d572f13556c476afa63/f/UP2144-CUSA01162_00-AARUSAWAKENINGA4.json,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00463,AirMech Arena,PS4,EU,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00463_00/2/f_71e4f62a860d31fab5e81ecd1639ec1ed91a88b61ca1d0a2d335a96fbfeb7186/f/EP0001-CUSA00463_00-AIRMECH000000001.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00475,Akiba's Trip 2,PS4,JP,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00475_00/4/f_28d6a38b6ebac96d17a8b4de7616f6e5de43da365ef30d8354fb55df94eb0a4a/f/JP0048-CUSA00475_00-AKIBASNEXTAPP000.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00362,Alien: Isolation,PS4,EU,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00362_00/5/f_a9386243096b9de945e10532368eb4ce6d47163189542a223b0e91dfeae06f05/f/EP0177-CUSA00362_00-ALIENISOLATIONP4.json,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00363,Alien: Isolation,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00363_00/3/f_e0ebc06845e6271392d9e3060bed29f7a1fb71bc4d8a966714ddc6df50934638/f/UP0177-CUSA00363_00-ALIENISOLATIONP4.json,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00363,Alien: Isolation - Update 1.04,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA00363_00/4/f_688614fe875228019811f835889b59179f3fc1a1dc8c48fcbba934f223ce7502/f/UP0177-CUSA00363_00-ALIENISOLATIONP4-A0104-V0100.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA01987,AOL On,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA01987_00/4/f_9b8980a2e38bcc3a01acff1874421c1c5cb7486762deee630b899d5acb858ce7/f/UP2208-CUSA01987_00-AOLON20150112001.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA01237,Apotheon,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA01237_00/1/f_d63c0f7c427548aec014619d5bfe27c2233412f0a34824f2270782a6518e589c/f/UP4525-CUSA01237_00-00APOTHEONFORPS4.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA01366,Apotheon,PS4,EU,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA01366_00/3/f_04cbc3e613bd04284bc4a0e3123ae61fb7416982e132bbb2b0f23ab31a073963/f/EP4525-CUSA01366_00-00APOTHEONFORPS4.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA01237,Apotheon - Update 1.01,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA01237_00/1/f_516ce881408478acf0d1d7c142ae9f1171c394a492a642df977e914f03e04ee2/f/UP4525-CUSA01237_00-00APOTHEONFORPS4-A0101-V0100.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA01347,Assassin's Creed Chronicles: China,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA01347_00/2/f_d4a00112e8adfbb4362e02831665ad782594bcff2c42de2ec659882dcc14b358/f/UP0001-CUSA01347_00-ACCHRONICLESEP01.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00010,Assassin's Creed IV: Black Flag,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00010_00/2/f_36ba127242fba8e7573b09ce95ff33c3bfcdb95271c00e18ed8114a8fef77e5c/f/UP0001-CUSA00010_00-AC4GAMEPS4000001.json,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00009,Assassin's Creed IV: Black Flag,PS4,EU,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00009_00/2/f_1e409281bb189e09f2923b3fd728e8f50359efa8a33278f7c4693c48c1e8ef63/f/EP0001-CUSA00009_00-AC4GAMEPS4000001.json,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00010,Assassin's Creed IV: Black Flag - Update 1.04,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA00010_00/12/f_b12fc9d36eedbca44f11dc2fb3c2e50bc462b103e28779201641772da3790e2a/f/UP0001-CUSA00010_00-AC4GAMEPS4000001-A0104-V0100.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00435,Assassin's Creed: Freedom Cry,PS4,EU,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00435_00/1/f_dcd943f7220e683652449683ff7b27aa41fa4fd83925bd741e413b6bc804d75c/f/EP0001-CUSA00435_00-ACBFDLCSPSA00001.json,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA02376,Assassin's Creed: Syndicate,PS4,EU,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA02376_00/4/f_c1a80386dceddfe40b4e87dc91db536bb25b7e69eca786f38398f3358ccaee21/f/EP0001-CUSA02376_00-ACVICTORYGAMEPS4.json,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA02389,Assassin's Creed: Syndicate,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA02389_00/3/f_ccdc609378a8ef9e0781ee848b0fe4a818b6227bd7764fdc2f39d95923294802/f/UP0001-CUSA02389_00-ACVICTORYGAMEPS4.json,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00663,Assassin's Creed: Unity,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00663_00/3/f_49cdf6640017e0a56041e7571807f1a9855aa412e06385e2f7242c68fd981ed8/f/UP0001-CUSA00663_00-AC5GAMEPS4000001.json,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00663,Assassin's Creed: Unity - Update 1.05,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA00663_00/12/f_d2245740342e84367b73efbbf753a26de0aecbd69e6a494f1bdf4626cb52d3cc/f/UP0001-CUSA00663_00-AC5GAMEPS4000001-A0105-V0100.json,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00147,Awesomenauts Assemble!,PS4,EU,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00147_00/5/f_36d084978e243d713f98d9eb44ed9f70f343f501f92262805e887b40c915ac40/f/EP4362-CUSA00147_00-AWESOMENAUTSPS40.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00307,Backgammon Blitz,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00307_00/9/f_783be5acf54c7239e1a5c1c40f786d4e18f5ab1ccc258ff1744a734bdda8fe67/f/UP4437-CUSA00307_00-UBACKGAMMON00001.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00048,Basement Crawl,PS4,EU,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00048_00/7/f_bfddc105501feab2c7ddb032a977ea9a6025b7798ff18536b0f393be83c7ac01/f/EP4176-CUSA00048_00-BASEMENTCRAWL001.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00135,Batman Arkham Knight Hero and Villain Theme,PS4,EU,http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00135_00/312/f_c94f67a31c1380b702bf7afd2ec4e12ba15228414d0b7fb9c10e278cc8a28513/f/EP1018-CUSA00135_00-ETH0000000000079.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA00133,Batman: Arkham Knight,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00133_00/8/f_73f96a3a328210f66ab69e6d9e66484b19f4fce07cbdbe0a34dee50d8dc1039f/f/UP1018-CUSA00133_00-BATMANARKHAMKNHT.json,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA01059,Battle Islands,PS4,US,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA01059_00/22/f_2c27f38e19a08f288eed1e047e9043ec026ac275660d217a50ea5606238121ac/f/UP4040-CUSA01059_00-BATTLEISLANDSCEA.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
CUSA01084,Battle Islands,PS4,EU,http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA01084_00/22/f_ffecfb09d0d95ce96ba4704abcdf91dd501b1c43fd24eadf1c7396fa7e94dc4a/f/EP4040-CUSA01084_00-BATTLEISLANDSCEE.pkg,,NO,PS4,PSN,BASE_GAME,NONE,
